PERMNO,date,NAICS,DCLRDT,DLAMT,DLPDT,PAYDT,RCRDDT,SHRFLG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,DLRETX,DLPRC,DLRET,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
10107,31/07/2013,511210,,,,,,0,,,,,,,12/09/2013,,,,31.39000,36.27000,31.84000,11036007,-0.078304,31.83000,31.84000,8329956,1,1,31.84000,,31/07/2013,-0.078304,0.052681,0.051244,0.054898,0.053720,0.049462
10107,30/08/2013,511210,12/06/2013,,,12/09/2013,15/08/2013,0,1232,0.23000,0.00000,0.00000,,,,,,,31.39300,34.75000,33.40000,10443426,0.056219,33.40000,33.41000,8329956,1,1,33.40000,,30/08/2013,0.048995,-0.025714,-0.027891,-0.017278,-0.019029,-0.031298
10107,30/09/2013,511210,,,,,,0,,,,,,,15/10/2013,,,,31.15200,33.64000,33.28000,12366043,-0.003593,33.30000,33.31000,8346000,1,1,33.28000,,30/09/2013,-0.003593,0.037477,0.035682,0.051828,0.049754,0.029749
10107,31/10/2013,511210,,,,,,0,,,,,,,30/12/2013,,,,33.01000,35.73000,35.40500,9633022,0.063852,35.35000,35.36000,8347968,1,1,35.40500,,31/10/2013,0.063852,0.039852,0.038565,0.025762,0.024591,0.044596
10107,29/11/2013,511210,19/09/2013,,,12/12/2013,21/11/2013,0,1232,0.28000,0.00000,0.00000,,,,,,,35.52500,38.18000,38.13000,7965331,0.084875,38.13000,38.14000,8347968,1,1,38.13000,,29/11/2013,0.076967,0.024947,0.022824,0.023398,0.021660,0.028049
10107,31/12/2013,511210,,,,,,0,,,,,,,16/01/2014,,,,36.25000,38.94000,37.41000,8202590,-0.018883,37.42000,37.43000,8300000,1,1,37.41000,,31/12/2013,-0.018883,0.026126,0.024071,0.025242,0.022010,0.023563
10107,31/01/2014,511210,,,,,,0,,,,,,,30/03/2014,,,,34.98000,37.84000,37.84000,9255796,0.011494,37.84000,37.85000,8300724,1,1,37.84000,,31/01/2014,0.011494,-0.029957,-0.031063,-0.001282,-0.002254,-0.035583
10107,28/02/2014,511210,19/11/2013,,,13/03/2014,20/02/2014,0,1232,0.28000,0.00000,0.00000,,,,,,,35.82000,38.31000,38.31000,7182660,0.019820,38.30000,38.31000,8300724,1,1,38.31000,,28/02/2014,0.012421,0.046173,0.043937,0.044257,0.042687,0.043117
10107,31/03/2014,511210,,,,,,0,,,,,,,16/04/2014,,,,37.70000,40.99000,40.99000,7790153,0.069956,41.00000,41.01000,8260000,1,1,40.99000,,31/03/2014,0.069956,0.004469,0.002751,0.001028,-0.001095,0.006932
10107,30/04/2014,511210,,,,,,0,,,,,,,29/06/2014,,,,39.18000,41.42000,40.40000,7461680,-0.014394,40.39000,40.40000,8260412,1,1,40.40000,,30/04/2014,-0.014394,0.001661,0.000496,-0.022319,-0.023436,0.006201
10107,30/05/2014,511210,11/03/2014,,,12/06/2014,15/05/2014,0,1232,0.28000,0.00000,0.00000,,,,,,,39.06000,40.94000,40.94000,5747041,0.020297,40.92000,40.94000,8260412,1,1,40.94000,,30/05/2014,0.013366,0.020219,0.018012,0.006647,0.004858,0.021030
10107,30/06/2014,511210,,,,,,0,,,,,,,21/07/2014,,,,40.29000,42.25000,41.70000,5566350,0.018564,41.70000,41.71000,8239000,1,1,41.70000,,30/06/2014,0.018564,0.027941,0.025957,0.039501,0.037053,0.019058
10107,31/07/2014,511210,,,,,,0,,,,,,,29/09/2014,,,,41.67000,44.87000,43.16000,7327822,0.035012,43.17000,43.18000,8239849,1,1,43.16000,,31/07/2014,0.035012,-0.020523,-0.021819,-0.035223,-0.036411,-0.015080
10107,29/08/2014,511210,10/06/2014,,,11/09/2014,21/08/2014,0,1232,0.28000,0.00000,0.00000,,,,,,,42.74000,45.43000,45.43000,5139717,0.059082,45.42000,45.44000,8239849,1,1,45.43000,,29/08/2014,0.052595,0.040186,0.038183,0.033697,0.032156,0.037655
10107,30/09/2014,511210,,,,,,0,,,,,,,15/10/2014,,,,44.96000,47.52000,46.36000,8609490,0.020471,46.36000,46.37000,8255024,1,1,46.36000,,30/09/2014,0.020471,-0.025129,-0.026823,-0.044988,-0.046891,-0.015514
10107,31/10/2014,511210,,,,,,0,,,,,,,30/12/2014,,,,42.74000,46.95000,46.95000,8533427,0.012726,46.92000,46.93000,8242853,1,1,46.95000,,31/10/2014,0.012726,0.021184,0.019935,0.014199,0.012956,0.023201
10107,28/11/2014,511210,16/09/2014,,,11/12/2014,20/11/2014,0,1232,0.31000,0.00000,0.00000,,,,,,,47.44000,49.61000,47.81000,5230103,0.024920,47.82000,47.83000,8242853,1,1,47.81000,,28/11/2014,0.018317,0.021150,0.018986,-0.002457,-0.004155,0.024534
10107,31/12/2014,511210,,,,,,0,,,,,,,21/01/2015,,,,45.16000,48.84000,46.45000,6287260,-0.028446,46.46000,46.47000,8218000,1,1,46.45000,,31/12/2014,-0.028446,-0.003616,-0.005754,-0.000190,-0.003562,-0.004189
10107,30/01/2015,511210,,,,,,0,,,,,,,30/03/2015,,,,40.40000,47.59000,40.40000,9190983,-0.130248,40.41000,40.42000,8203785,1,1,40.40000,,30/01/2015,-0.130248,-0.027152,-0.028223,-0.019073,-0.020095,-0.031041
10107,27/02/2015,511210,03/12/2014,,,12/03/2015,19/02/2015,0,1232,0.31000,0.00000,0.00000,,,,,,,41.28000,44.15000,43.85000,6564632,0.093069,43.84000,43.85000,8203785,1,1,43.85000,,27/02/2015,0.085396,0.055948,0.053611,0.054123,0.052497,0.054893
10107,31/03/2015,511210,,,,,,0,,,,,,,15/04/2015,,,,40.65500,43.88000,40.65500,8243346,-0.072862,40.65000,40.66000,8113000,1,1,40.65500,,31/03/2015,-0.072862,-0.010439,-0.012255,-0.005112,-0.007204,-0.017396
10107,30/04/2015,511210,,,,,,0,,,,,,,29/06/2015,,,,40.29000,49.15500,48.64000,8745897,0.196409,48.66000,48.67000,8089575,1,1,48.64000,,30/04/2015,0.196409,0.008723,0.007574,0.015127,0.013989,0.008521
10107,29/05/2015,511210,10/03/2015,,,11/06/2015,21/05/2015,0,1232,0.31000,0.00000,0.00000,,,,,,,46.28000,48.72000,46.86000,6331563,-0.030222,46.86000,46.87000,8089575,1,1,46.86000,,29/05/2015,-0.036595,0.010326,0.008167,0.003962,0.002313,0.010491
10107,30/06/2015,511210,,,,,,0,,,,,,,26/07/2015,,,,44.15000,47.23000,44.15000,6649349,-0.057832,44.15000,44.16000,8027000,1,1,44.15000,,30/06/2015,-0.057832,-0.019259,-0.021201,-0.013473,-0.015969,-0.021012
10107,31/07/2015,511210,,,,,,0,,,,,,,29/09/2015,,,,44.24000,47.28000,46.70000,7256877,0.057758,46.70000,46.72000,7997981,1,1,46.70000,,31/07/2015,0.057758,0.012095,0.010881,-0.027144,-0.028387,0.019742
10107,31/08/2015,511210,09/06/2015,,,10/09/2015,20/08/2015,0,1232,0.31000,0.00000,0.00000,,,,,,,40.47000,47.58000,43.52000,7769602,-0.061456,43.50000,43.51000,7997981,1,1,43.52000,,31/08/2015,-0.068094,-0.059996,-0.062061,-0.047295,-0.049309,-0.062581
10107,30/09/2015,511210,,,,,,0,,,,,,,01/10/2015,,,,41.82000,44.30000,44.26000,6740501,0.017004,44.22000,44.23000,7986000,1,1,44.26000,,30/09/2015,0.017004,-0.033738,-0.035673,-0.049922,-0.052219,-0.026443
10107,30/10/2015,511210,,,,,,0,,,,,,,30/12/2015,,,,44.61000,54.25000,52.64000,8580914,0.189336,52.64000,52.66000,7987913,1,1,52.64000,,30/10/2015,0.189336,0.073963,0.072566,0.052873,0.051512,0.082983
10107,30/11/2015,511210,15/09/2015,,,10/12/2015,19/11/2015,0,1232,0.36000,0.00000,0.00000,,,,,,,52.84000,54.92000,54.35000,6634965,0.039324,54.36000,54.37000,7987913,1,1,54.35000,,30/11/2015,0.032485,0.002442,0.000176,0.007333,0.005435,0.000505
10107,31/12/2015,511210,,,,,,0,,,,,,,21/01/2016,,,,54.06000,56.55000,55.48000,7934234,0.020791,55.45000,55.46000,7925000,1,1,55.48000,,31/12/2015,0.020791,-0.022257,-0.024498,-0.035887,-0.039462,-0.017530
11308,31/01/2006,312111,,,,,,0,,,,,,,27/02/2006,,,,40.09000,41.97000,41.38000,1419585,0.026544,41.36000,41.40000,2379170,2,2,41.38000,,31/01/2006,0.026544,0.040044,0.038938,0.076354,0.075150,0.025467
11308,28/02/2006,312111,,,,,,0,,,,,,,30/03/2006,,,,40.74000,42.53000,41.97000,1342936,0.014258,41.97000,41.99000,2367883,2,2,41.97000,,28/02/2006,0.014258,-0.001637,-0.003552,0.004836,0.003476,0.000453
11308,31/03/2006,312111,16/02/2006,,,01/04/2006,15/03/2006,0,1232,0.31000,0.00000,0.00000,,,27/04/2006,,,,41.80000,42.89000,41.87000,1440870,0.005004,41.88000,41.89000,2367883,2,2,41.87000,,31/03/2006,-0.002383,0.019053,0.017585,0.036978,0.035232,0.011065
11308,28/04/2006,312111,,,,,,0,,,,,,,30/05/2006,,,,41.04000,42.08000,41.96000,1097529,0.002150,41.97000,42.00000,2355771,2,2,41.96000,,28/04/2006,0.002150,0.012965,0.011494,0.009791,0.008497,0.012187
11308,31/05/2006,312111,,,,,,0,,,,,,,29/06/2006,,,,41.92000,44.49000,44.03000,1764629,0.049333,44.02000,44.03000,2355771,2,2,44.03000,,31/05/2006,0.049333,-0.031045,-0.033025,-0.044331,-0.045982,-0.030917
11308,30/06/2006,312111,20/04/2006,,,01/07/2006,15/06/2006,0,1232,0.31000,0.00000,0.00000,,,30/07/2006,,,,42.42000,43.92000,43.02000,1457107,-0.015898,43.14000,43.15000,2355771,2,2,43.02000,,30/06/2006,-0.022939,-0.000386,-0.001881,-0.008479,-0.010474,0.000087
11308,31/07/2006,312111,,,,,,0,,,,,,,30/08/2006,,,,42.65000,44.52000,44.50000,1259283,0.034403,44.50000,44.52000,2342446,2,2,44.50000,,31/07/2006,0.034403,-0.001884,-0.002927,-0.022698,-0.023752,0.005086
11308,31/08/2006,312111,,,,,,0,,,,,,,28/09/2006,,,,43.61000,45.14000,44.81000,1042281,0.006966,44.81000,44.82000,2342446,2,2,44.81000,,31/08/2006,0.006966,0.025048,0.022975,0.025011,0.023562,0.021274
11308,29/09/2006,312111,20/07/2006,,,01/10/2006,15/09/2006,0,1232,0.31000,0.00000,0.00000,,,30/10/2006,,,,43.99000,45.07000,44.68000,1020426,0.004017,44.70000,44.71000,2342446,2,2,44.68000,,29/09/2006,-0.002901,0.019424,0.018105,0.009006,0.007433,0.024566
11308,31/10/2006,312111,,,,,,0,,,,,,,29/11/2006,,,,43.79000,47.28000,46.72000,1943207,0.045658,46.68000,46.71000,2343796,2,2,46.72000,,31/10/2006,0.045658,0.037133,0.036087,0.046211,0.045186,0.031508
11308,30/11/2006,312111,19/10/2006,,,15/12/2006,01/12/2006,0,1232,0.31000,0.00000,0.00000,,,28/12/2006,,,,46.41000,47.26000,46.83000,1515743,0.008990,46.79000,46.80000,2343796,2,2,46.83000,,30/11/2006,0.002354,0.023705,0.021340,0.031168,0.029505,0.016467
11308,29/12/2006,312111,,,,,,0,,,,,,,30/01/2007,,,,46.57000,49.00000,48.25000,1551191,0.030322,48.20000,48.21000,2343796,2,2,48.25000,,29/12/2006,0.030322,0.010854,0.009151,0.014800,0.012585,0.012616
11308,31/01/2007,312111,,,,,,0,,,,,,,27/02/2007,,,,47.71000,48.74000,47.88000,1240830,-0.007668,47.88000,47.89000,2343796,2,2,47.88000,,31/01/2007,-0.007668,0.019401,0.018466,0.022283,0.021357,0.014059
11308,28/02/2007,312111,,,,,,0,,,,,,,29/03/2007,,,,46.39000,48.24000,46.68000,1648675,-0.025063,46.66000,46.68000,2315289,2,2,46.68000,,28/02/2007,-0.025063,-0.013994,-0.015985,0.002111,0.000857,-0.021846
11308,30/03/2007,312111,15/02/2007,,,01/04/2007,15/03/2007,0,1232,0.34000,0.00000,0.00000,,,29/04/2007,,,,45.89000,48.26000,48.00000,2494014,0.035561,47.99000,48.00000,2315289,2,2,48.00000,,30/03/2007,0.028278,0.012946,0.011471,0.006545,0.004805,0.009980
11308,30/04/2007,312111,,,,,,0,,,,,,,30/05/2007,,,,48.52000,52.19000,52.19000,2071806,0.087292,52.19000,52.22000,2309870,2,2,52.19000,,30/04/2007,0.087292,0.039821,0.038455,0.027044,0.025768,0.043291
11308,31/05/2007,312111,,,,,,0,,,,,,,28/06/2007,,,,51.24000,53.61000,52.99000,2062683,0.015329,52.96000,53.03000,2309870,2,2,52.99000,,31/05/2007,0.015329,0.038932,0.036643,0.023123,0.021362,0.032549
11308,29/06/2007,312111,19/04/2007,,,01/07/2007,15/06/2007,0,1232,0.34000,0.00000,0.00000,,,30/07/2007,,,,51.14000,52.80000,52.31000,2043411,-0.006416,52.27000,52.30000,2309870,2,2,52.31000,,29/06/2007,-0.012833,-0.014754,-0.016117,-0.007906,-0.009856,-0.017816
11308,31/07/2007,312111,,,,,,0,,,,,,,30/08/2007,,,,52.09000,54.05000,52.11000,2097086,-0.003823,52.04000,52.06000,2313576,2,2,52.11000,,31/07/2007,-0.003823,-0.031758,-0.032762,-0.043537,-0.044642,-0.031982
11308,31/08/2007,312111,,,,,,0,,,,,,,27/09/2007,,,,53.26000,55.86000,53.78000,2320306,0.032048,53.74000,53.75000,2313576,2,2,53.78000,,31/08/2007,0.032048,0.011631,0.009678,-0.011712,-0.013287,0.012864
11308,28/09/2007,312111,19/07/2007,,,01/10/2007,15/09/2007,0,1232,0.34000,0.00000,0.00000,,,30/10/2007,,,,53.69000,57.47000,57.47000,1688735,0.074935,57.49000,57.50000,2313576,2,2,57.47000,,28/09/2007,0.068613,0.040849,0.039332,0.025364,0.023661,0.035794
11308,31/10/2007,312111,,,,,,0,,,,,,,29/11/2007,,,,57.19000,61.84000,61.76000,1843861,0.074648,61.76000,61.78000,2310977,2,2,61.76000,,31/10/2007,0.074648,0.025834,0.024693,0.017406,0.016144,0.014822
11308,30/11/2007,312111,18/10/2007,,,15/12/2007,01/12/2007,0,1232,0.34000,0.00000,0.00000,,,30/12/2007,,,,59.86000,62.99000,62.10000,1930825,0.011010,62.08000,62.13000,2310977,2,2,62.10000,,30/11/2007,0.005505,-0.049327,-0.051275,-0.076617,-0.078118,-0.044043
11308,31/12/2007,312111,,,,,,0,,,,,,,30/01/2008,,,,61.37000,64.09000,61.37000,1513499,-0.011755,61.26000,61.33000,2310977,2,2,61.37000,,31/12/2007,-0.011755,-0.004428,-0.006515,-0.010989,-0.014282,-0.008628
11308,31/01/2008,312111,,,,,,0,,,,,,,28/02/2008,,,,57.77000,65.56000,59.00000,2756034,-0.038618,58.99000,59.00000,2310977,2,2,59.00000,,31/01/2008,-0.038618,-0.062147,-0.063252,-0.045066,-0.046160,-0.061163
11308,29/02/2008,312111,,,,,,0,,,,,,,30/03/2008,,,,57.40000,60.05000,58.46000,1887758,-0.009153,58.45000,58.46000,2324012,2,2,58.46000,,29/02/2008,-0.009153,-0.021664,-0.023605,-0.021401,-0.022916,-0.034761
11308,31/03/2008,312111,21/02/2008,,,01/04/2008,15/03/2008,0,1232,0.38000,0.00000,0.00000,,,29/04/2008,,,,57.53000,61.41000,60.87000,1931039,0.047725,60.88000,60.94000,2324012,2,2,60.87000,,31/03/2008,0.041225,-0.010419,-0.012158,-0.025309,-0.027567,-0.005960
11308,30/04/2008,312111,,,,,,0,,,,,,,29/05/2008,,,,58.72000,61.44000,58.87000,1975935,-0.032857,58.78000,58.80000,2322806,2,2,58.87000,,30/04/2008,-0.032857,0.051106,0.049781,0.031907,0.030490,0.047547
11308,30/05/2008,312111,,,,,,0,,,,,,,29/06/2008,,,,56.15000,59.09000,57.26000,2206776,-0.027348,57.20000,57.22000,2322806,2,2,57.26000,,30/05/2008,-0.027348,0.023841,0.021528,0.031787,0.029774,0.010674
11308,30/06/2008,312111,17/04/2008,,,01/07/2008,15/06/2008,0,1232,0.38000,0.00000,0.00000,,,30/07/2008,,,,51.84000,58.01000,51.98000,2794976,-0.085575,51.84000,51.91000,2322806,2,2,51.98000,,30/06/2008,-0.092211,-0.078433,-0.080247,-0.086625,-0.088745,-0.085962
11308,31/07/2008,312111,,,,,,0,,,,,,,28/08/2008,,,,49.60000,52.50000,51.50000,3098379,-0.009234,51.54000,51.51000,2311498,2,2,51.50000,,31/07/2008,-0.009234,-0.013328,-0.014677,-0.001295,-0.002657,-0.009859
11308,29/08/2008,312111,,,,,,0,,,,,,,29/09/2008,,,,52.07000,55.41000,52.07000,1897232,0.011068,52.07000,52.09000,2311498,2,2,52.07000,,29/08/2008,0.011068,0.010563,0.008574,0.013023,0.011122,0.012191
11308,30/09/2008,312111,17/07/2008,,,01/10/2008,15/09/2008,0,1232,0.38000,0.00000,0.00000,,,30/10/2008,,,,50.19000,54.85000,52.88000,3030790,0.022854,52.80000,52.87000,2311498,2,2,52.88000,,30/09/2008,0.015556,-0.098007,-0.099796,-0.120091,-0.122188,-0.090791
11308,31/10/2008,312111,,,,,,0,,,,,,,27/11/2008,,,,41.01000,54.16000,44.06000,4645076,-0.166793,43.99000,44.19000,2313555,2,2,44.06000,,31/10/2008,-0.166793,-0.184621,-0.186108,-0.205222,-0.206835,-0.169425
11308,28/11/2008,312111,16/10/2008,,,15/12/2008,01/12/2008,0,1232,0.38000,0.00000,0.00000,,,30/12/2008,,,,41.07000,46.87000,46.87000,2915551,0.072401,46.80000,46.88000,2313555,2,2,46.87000,,28/11/2008,0.063777,-0.084615,-0.087354,-0.130320,-0.132591,-0.074849
11308,31/12/2008,312111,,,,,,0,,,,,,,29/01/2009,,,,43.93000,46.46000,45.27000,2842917,-0.034137,45.19000,45.24000,2313555,2,2,45.27000,,31/12/2008,-0.034137,0.022148,0.019081,0.042176,0.037024,0.007822
11308,30/01/2009,312111,,,,,,0,,,,,,,26/02/2009,,,,42.20000,45.90000,42.72000,2301833,-0.056329,42.76000,42.77000,2313555,2,2,42.72000,,30/01/2009,-0.056329,-0.077323,-0.078717,-0.024042,-0.025384,-0.085657
11308,27/02/2009,312111,,,,,,0,,,,,,,30/03/2009,,,,40.67000,44.39000,40.85000,2454107,-0.043773,40.84000,40.85000,2314658,2,2,40.85000,,27/02/2009,-0.043773,-0.100214,-0.103401,-0.107667,-0.109769,-0.109931
11308,31/03/2009,312111,19/02/2009,,,01/04/2009,15/03/2009,0,1232,0.41000,0.00000,0.00000,,,29/04/2009,,,,37.85000,45.10000,43.95000,3115679,0.085924,43.94000,43.95000,2314658,2,2,43.95000,,31/03/2009,0.075887,0.086690,0.083432,0.107474,0.104391,0.085405
11308,30/04/2009,312111,,,,,,0,,,,,,,28/05/2009,,,,42.24000,45.34000,43.05000,2307585,-0.020478,43.05000,43.06000,2314998,2,2,43.05000,,30/04/2009,-0.020478,0.109359,0.107522,0.192762,0.190929,0.093925
11308,29/05/2009,312111,,,,,,0,,,,,,,29/06/2009,,,,42.47000,49.16000,49.16000,2739646,0.141928,49.10000,49.12000,2314998,2,2,49.16000,,29/05/2009,0.141928,0.067788,0.065138,0.102330,0.100210,0.053081
11308,30/06/2009,312111,23/04/2009,,,01/07/2009,15/06/2009,0,1232,0.41000,0.00000,0.00000,,,30/07/2009,,,,47.50000,49.76000,47.99000,2527162,-0.015460,47.96000,47.97000,2314998,2,2,47.99000,,30/06/2009,-0.023800,-0.003098,-0.005040,0.023921,0.021352,0.000196
11308,31/07/2009,312111,,,,,,0,,,,,,,30/08/2009,,,,48.31000,51.03000,49.84000,2162796,0.038550,49.80000,49.82000,2317442,2,2,49.84000,,31/07/2009,0.038550,0.081719,0.080298,0.085217,0.083763,0.074142
11308,31/08/2009,312111,,,,,,0,,,,,,,29/09/2009,,,,48.12000,49.91000,48.77000,1772064,-0.021469,48.73000,48.73000,2317442,2,2,48.77000,,31/08/2009,-0.021469,0.031459,0.029300,0.056864,0.055310,0.033560
11308,30/09/2009,312111,23/07/2009,,,01/10/2009,15/09/2009,0,1232,0.41000,0.00000,0.00000,,,29/10/2009,,,,48.53000,53.76000,53.70000,3080879,0.109494,53.66000,53.67000,2317442,2,2,53.70000,,30/09/2009,0.101087,0.045222,0.043582,0.071255,0.069383,0.035723
11308,30/10/2009,312111,,,,,,0,,,,,,,29/11/2009,,,,53.12000,55.01000,53.31000,2099674,-0.007263,53.25000,53.26000,2317181,2,2,53.31000,,30/10/2009,-0.007263,-0.027993,-0.029250,-0.050612,-0.051739,-0.019762
11308,30/11/2009,312111,22/10/2009,,,15/12/2009,01/12/2009,0,1232,0.41000,0.00000,0.00000,,,30/12/2009,,,,53.12000,58.24000,57.20000,1640241,0.080660,57.20000,57.19000,2317181,2,2,57.20000,,30/11/2009,0.072969,0.057098,0.054642,0.028476,0.026485,0.057364
11308,31/12/2009,312111,,,,,,0,,,,,,,28/01/2010,,,,56.92000,59.11000,57.00000,1928924,-0.003497,56.97000,56.98000,2317181,2,2,57.00000,,31/12/2009,-0.003497,0.028419,0.026392,0.055001,0.051972,0.017771
11308,29/01/2010,312111,,,,,,0,,,,,,,25/02/2010,,,,54.14000,57.13000,54.25000,1927039,-0.048246,54.24000,54.25000,2317181,2,2,54.25000,,29/01/2010,-0.048246,-0.037096,-0.038109,-0.011388,-0.012292,-0.036974
11308,26/02/2010,312111,,,,,,0,,,,,,,30/03/2010,,,,52.65000,55.91000,52.72000,2290196,-0.028203,52.77000,52.78000,2305124,2,2,52.72000,,26/02/2010,-0.028203,0.034774,0.032688,0.033603,0.032232,0.028514
11308,31/03/2010,312111,18/02/2010,,,01/04/2010,15/03/2010,0,1232,0.44000,0.00000,0.00000,,,29/04/2010,,,,53.27000,55.30000,55.00000,2678707,0.051593,55.01000,55.02000,2305124,2,2,55.00000,,31/03/2010,0.043247,0.063606,0.061920,0.069289,0.067252,0.058796
11308,30/04/2010,312111,,,,,,0,,,,,,,27/05/2010,,,,52.87000,55.32000,53.45000,2219286,-0.028182,53.40000,53.42000,2307051,2,2,53.45000,,30/04/2010,-0.028182,0.020043,0.018930,0.057843,0.056698,0.014759
11308,28/05/2010,312111,,,,,,0,,,,,,,29/06/2010,,,,50.08000,54.04000,51.40000,2645761,-0.038354,51.37000,51.38000,2307051,2,2,51.40000,,28/05/2010,-0.038354,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976
11308,30/06/2010,312111,22/04/2010,,,01/07/2010,15/06/2010,0,1232,0.44000,0.00000,0.00000,,,29/07/2010,,,,50.12000,52.75000,50.12000,2423584,-0.016342,50.09000,50.10000,2307051,2,2,50.12000,,30/06/2010,-0.024903,-0.050725,-0.052465,-0.056799,-0.058868,-0.053882
11308,30/07/2010,312111,,,,,,0,,,,,,,30/08/2010,,,,50.03000,55.11000,55.11000,1866834,0.099561,55.09000,55.10000,2307051,2,2,55.11000,,30/07/2010,0.099561,0.070292,0.068594,0.059940,0.058682,0.068778
11308,31/08/2010,312111,,,,,,0,,,,,,,29/09/2010,,,,55.16000,57.11000,55.88250,1951418,0.014017,55.87000,55.88000,2309462,2,2,55.88250,,31/08/2010,0.014017,-0.042813,-0.044938,-0.047566,-0.049083,-0.047449
11308,30/09/2010,312111,22/07/2010,,,01/10/2010,15/09/2010,0,1232,0.44000,0.00000,0.00000,,,28/10/2010,,,,57.31000,59.10000,58.52000,1740931,0.055071,58.52000,58.53000,2309462,2,2,58.52000,,30/09/2010,0.047197,0.091518,0.089635,0.096418,0.094485,0.087551
11308,29/10/2010,312111,,,,,,0,,,,,,,29/11/2010,,,,58.88000,61.61000,61.32000,1936493,0.047847,61.34000,61.35000,2322034,2,2,61.32000,,29/10/2010,0.047847,0.038531,0.037009,0.040681,0.039488,0.036856
11308,30/11/2010,312111,21/10/2010,,,15/12/2010,01/12/2010,0,1232,0.44000,0.00000,0.00000,,,30/12/2010,,,,61.71000,64.61000,63.17000,2202554,0.037345,63.17000,63.18000,2322034,2,2,63.17000,,30/11/2010,0.030170,0.005108,0.002908,0.010736,0.008972,-0.002290
11308,31/12/2010,312111,,,,,,0,,,,,,,30/01/2011,,,,63.90000,65.77000,65.77000,2035970,0.041159,65.79000,65.80000,2322034,2,2,65.77000,,31/12/2010,0.041159,0.067150,0.064817,0.068851,0.065469,0.065300
11308,31/01/2011,312111,,,,,,0,,,,,,,27/02/2011,,,,62.21000,65.22000,62.85000,1834220,-0.044397,62.84000,62.85000,2322034,2,2,62.85000,,31/01/2011,-0.044397,0.019157,0.018203,0.014412,0.013611,0.022646
11308,28/02/2011,312111,,,,,,0,,,,,,,30/03/2011,,,,62.52000,64.55000,63.92000,1575611,0.017025,63.93000,63.94000,2294317,2,2,63.92000,,28/02/2011,0.017025,0.038165,0.036232,0.037036,0.035725,0.031957
11308,31/03/2011,312111,17/02/2011,,,01/04/2011,15/03/2011,0,1232,0.47000,0.00000,0.00000,,,28/04/2011,,,,61.60000,66.34000,66.34000,2158086,0.045213,66.34000,66.35000,2295128,2,2,66.34000,,31/03/2011,0.037860,0.003366,0.001781,0.008605,0.006786,-0.001047
11308,29/04/2011,312111,,,,,,0,,,,,,,30/05/2011,,,,66.90000,68.31000,67.46000,1519102,0.016883,67.44000,67.45000,2295128,2,2,67.46000,,29/04/2011,0.016883,0.028688,0.027573,0.019203,0.018109,0.028495
11308,31/05/2011,312111,,,,,,0,,,,,,,29/06/2011,,,,66.51000,68.46000,66.81000,1393964,-0.009635,66.84000,66.85000,2289254,2,2,66.81000,,31/05/2011,-0.009635,-0.014935,-0.016942,-0.018549,-0.020191,-0.013501
11308,30/06/2011,312111,28/04/2011,,,01/07/2011,15/06/2011,0,1232,0.47000,0.00000,0.00000,,,28/07/2011,,,,64.93000,67.29000,67.29000,1746400,0.014219,67.28000,67.29000,2289254,2,2,67.29000,,30/06/2011,0.007185,-0.018395,-0.020161,-0.024106,-0.026251,-0.018258
11308,29/07/2011,312111,,,,,,0,,,,,,,30/08/2011,,,,67.12000,69.73000,68.01000,1627456,0.010700,67.97000,67.98000,2289254,2,2,68.01000,,29/07/2011,0.010700,-0.022470,-0.023611,-0.021813,-0.022838,-0.021474
11308,31/08/2011,312111,,,,,,0,,,,,,,29/09/2011,,,,63.96000,70.45000,70.45000,3239729,0.035877,70.42000,70.43000,2296096,2,2,70.45000,,31/08/2011,0.035877,-0.057472,-0.059612,-0.075715,-0.077329,-0.056791
11308,30/09/2011,312111,21/07/2011,,,01/10/2011,15/09/2011,0,1232,0.47000,0.00000,0.00000,,,30/10/2011,,,,67.42000,71.23000,67.56000,2586360,-0.034351,67.60000,67.61000,2296096,2,2,67.56000,,30/09/2011,-0.041022,-0.084873,-0.086564,-0.100920,-0.102888,-0.071762
11308,31/10/2011,312111,,,,,,0,,,,,,,29/11/2011,,,,65.23000,68.93000,68.32000,2032613,0.011249,68.34000,68.35000,2271232,2,2,68.32000,,31/10/2011,0.011249,0.113977,0.112566,0.107697,0.106575,0.107723
11308,30/11/2011,312111,20/10/2011,,,15/12/2011,01/12/2011,0,1232,0.47000,0.00000,0.00000,,,29/12/2011,,,,64.74000,68.65000,67.23000,1692888,-0.009075,67.16000,67.17000,2271232,2,2,67.23000,,30/11/2011,-0.015954,-0.006226,-0.008893,-0.020645,-0.022480,-0.005059
11308,30/12/2011,312111,,,,,,0,,,,,,,30/01/2012,,,,66.26000,70.16000,69.97000,1547905,0.040756,69.97000,69.98000,2271232,2,2,69.97000,,30/12/2011,0.040756,0.003702,0.001454,-0.003561,-0.007020,0.008533
