ewretx,sprtrn,ewretd,vwretx,vwretd,SHRENDDT,ALTPRCDT,pe_op_basic,pe_op_dil,CAPEI,RETX,RET,divyield,VOL,pe_exi,pcf,pe_inc,PEG_ltgforward,ps,ptb
-0.022916,-0.034761,-0.021401,-0.023605,-0.021664,20080330.0,20080229.0,6.44,6.859,9.784,-0.149937,-0.149937,0.0083,2271305.0,6.859,-0.985,6.859,0.541,0.763,1.692
-0.132591,-0.074849,-0.13032,-0.087354,-0.084615,20081230.0,20081128.0,8.34,8.383,12.799,-0.072275,-0.054207000000000005,0.0779,10231158.0,10.532,6.91,10.532,10.326,2.269,1.516
-0.102888,-0.071762,-0.10092,-0.086564,-0.084873,20111030.0,20110930.0,12.412,12.567,13.777,-0.114504,-0.114504,0.0133,2783121.0,12.78,7.8889999999999985,12.78,0.862,1.392,1.338
0.045186,0.031508,0.046211,0.036087,0.037133,20061129.0,20061031.0,19.186,19.186,22.588,-0.005382,-0.005382,0.0285,5573674.0,19.186,10.562,21.151,1.825,2.416,2.918
-0.025384,-0.08565700000000001,-0.024042,-0.078717,-0.077323,20090226.0,20090130.0,13.738,13.778,16.132,-0.159472,-0.159472,0.0202,5189131.0,13.778,8.757,13.658,1.203,0.459,2.82
-0.014282,-0.008628,-0.010989,-0.006515000000000001,-0.0044280000000000005,20080103.0,20071231.0,49.03,50.402,121.468,0.087038,0.087038,0.0254,6166526.0,50.402,31.817,50.402,2.286,7.25,11.487
0.03049,0.047547000000000006,0.031907,0.049781,0.051106,20080629.0,20080430.0,15.933,16.113,23.684,0.004933,0.004933,0.0154,14480582.0,16.205,11.998,16.205,1.242,4.588,7.713999999999999
0.03049,0.047547000000000006,0.031907,0.049781,0.051106,20080529.0,20080430.0,16.168,16.305,18.811,0.059828,0.071672,0.0447,2996226.0,20.253,4.262,20.253,2.476,1.1740000000000002,1.6780000000000002
0.004804999999999999,0.00998,0.0065450000000000005,0.011471,0.012946,20070429.0,20070330.0,14.947,15.036,21.657,0.012019,0.012019,0.0459,7822376.0,16.618,10.16,9.496,3.462,3.709,2.256
0.018109,0.028495,0.019203,0.027573,0.028688,20110530.0,20110429.0,4.729,4.752,31.044,0.061125,0.061125,0.0077,801997.0,4.628,10.371,4.628,0.245,4.632,1.3
0.029529000000000007,0.035988,0.031419,0.033509,0.035274,20130429.0,20130328.0,8.854,8.92,10.836,0.014255,0.014255,0.0303,1145523.0,8.92,5.947,8.92,6.027,1.037,1.497
0.045186,0.031508,0.046211,0.036087,0.037133,20061109.0,20061031.0,26.811,27.42,33.611,0.050044,0.050044,0.0254,9211125.0,27.112,18.518,27.112,1.903,5.135,6.1
0.035725,0.031957,0.037036,0.036232,0.038165,20110330.0,20110228.0,16.983,17.105,19.545,0.036413,0.042457999999999996,0.0233,917314.0,16.146,17.961,16.182000000000002,1.759,0.825,19.169
-0.045982,-0.030917,-0.044331,-0.033025,-0.031045,20110227.0,20060531.0,17.695,17.835,25.921,-0.062112,-0.058385,0.0159,23651189.0,17.976,15.303,17.976,1.48,5.419,5.496
0.021352,0.000196,0.023921,-0.00504,-0.003098,20090730.0,20090630.0,49.435,50.91,14.111,-0.07561,-0.07561,0.0059,14190039.0,60.911,1.744,31.294,7.614,1.276,0.963
-0.010474,8.7e-05,-0.008479,-0.001881,-0.000386,20060730.0,20060630.0,18.988,19.335,26.22,0.014394999999999998,0.014394999999999998,0.0167,835342.0,19.635,14.365,20.197,1.8,1.462,3.694
-0.04616,-0.061163,-0.045066,-0.063252,-0.062147,20080228.0,20080131.0,4.784,4.852,20.21,-0.045299,-0.045299,0.015,1049253.0,4.55,10.519,4.55,0.339,1.39,3.2110000000000003
-0.049083,-0.047449,-0.047566,-0.044938,-0.042813,20100929.0,20100831.0,11.302,11.324000000000002,8.336,-0.009551,-0.0021780000000000002,0.0298,4757384.0,11.411,7.598,11.411,0.745,0.951,1.725
-0.046891,-0.015513999999999997,-0.044988,-0.026823000000000003,-0.025129,20141030.0,20140930.0,11.299,11.385,10.656,-0.07825399999999999,-0.07825399999999999,0.0359,1302543.0,11.385,6.113,11.385,1.987,1.086,1.29
0.042687,0.043117,0.044257,0.043937,0.046173,20140330.0,20140228.0,19.185,20.169,19.766,0.026625,0.026625,0.0306,1832271.0,21.669,15.686,21.088,2.5860000000000003,2.584,2.652
0.003476,0.000453,0.004836,-0.003552000000000001,-0.001637,20060330.0,20060228.0,22.31,23.48,39.579,-0.020027,-0.020027,0.0003,997818.0,23.48,18.256,23.48,1.399,1.741,4.454
0.104391,0.085405,0.107474,0.083432,0.08669,20090429.0,20090331.0,3.143,3.2030000000000003,12.92,0.129063,0.13508299999999998,0.0213,1032241.0,3.143,11.198,3.143,0.24,0.926,2.242
-0.122188,-0.090791,-0.120091,-0.099796,-0.098007,20081030.0,20080930.0,7.49,7.694,9.444,-0.166174,-0.166174,0.0012,2032850.0,8.695,12.537,8.695,0.74,0.397,1.5930000000000002
0.035232,0.011065,0.036978,0.017585,0.019053,20060409.0,20060331.0,17.4,17.643,23.737,0.028537,0.028537,0.0243,696507.0,18.195,13.414,18.371,1.645,2.698,4.878
0.013611000000000002,0.022646,0.014412,0.018203,0.019157,20110227.0,20110131.0,17.83,18.164,18.685,0.036257,0.036257,0.0103,1966009.0,19.148,11.217,19.148,1.675,1.939,1.838
0.013611000000000002,0.022646,0.014412,0.018203,0.019157,20110227.0,20110131.0,14.151,14.296,19.78,0.064664,0.064664,0.0242,1287345.0,14.91,10.097,14.974,1.6569999999999998,0.7759999999999999,11.443
0.004804999999999999,0.00998,0.0065450000000000005,0.011471,0.012946,20070429.0,20070330.0,16.19,16.19,19.144,-0.028151999999999996,-0.023597999999999997,0.0187,3478654.0,16.079,9.603,17.325,1.283,0.56,3.145
0.052497,0.054893,0.054123,0.053611,0.055948000000000005,20150330.0,20150227.0,21.367,21.674,24.993,0.037697,0.043956999999999996,0.0241,925354.0,20.44,11.996,20.44,1.608,1.171,12.263
0.06268,0.050428,0.06350900000000001,0.052887,0.054094,20130227.0,20130131.0,16.259,16.383,21.035,0.056424,0.056424,0.0398,2900954.0,19.659,11.487,19.659,6.261,2.749,2.359
0.007432999999999999,0.024566,0.009006,0.018105,0.019424,20061030.0,20060929.0,15.96,16.256,16.922,0.08494299999999999,0.088782,0.0142,563674.0,16.595,10.06,16.595,1.214,1.122,2.67
0.021362,0.032549,0.023123,0.036643,0.038932,20070628.0,20070531.0,15.531,15.531,23.573,0.038926999999999996,0.049887,0.0422,7554847.0,19.09,12.969,10.614,3.818,3.947,2.42
-0.078435,-0.081976,-0.076929,-0.081224,-0.079136,20110227.0,20100528.0,14.0,14.185,19.638,-0.062172000000000005,-0.055276,0.0294,18358308.0,19.651,8.014,19.651,1.884,3.113,2.733
0.045186,0.031508,0.046211,0.036087,0.037133,20061129.0,20061031.0,9.057,9.118,18.345,0.036078,0.036078,0.031,1988691.0,9.243,6.327000000000001,9.243,1.338,0.7290000000000001,1.868
0.004858,0.02103,0.006647,0.018012,0.020219,20140629.0,20140530.0,20.744,21.002,29.969,0.048287000000000004,0.05394500000000001,0.0216,615281.0,23.279,11.25,23.279,2.2430000000000003,1.118,6.792999999999998
0.035232,0.011065,0.036978,0.017585,0.019053,20060427.0,20060331.0,20.771,21.19,23.684,-0.024685,-0.024685,0.0091,995959.0,20.527,8.077,17.694000000000006,1.6840000000000002,2.553,6.16
-0.020191,-0.013501,-0.018549,-0.016942,-0.014935,20110227.0,20110531.0,9.808,9.925,12.95,-0.035108,-0.028935000000000002,0.0256,13677186.0,9.925,7.912000000000001,9.925,1.005,3.074,3.86
-0.206835,-0.169425,-0.205222,-0.186108,-0.184621,20081127.0,20081031.0,13.909,14.069,17.692999999999994,-0.114607,-0.114607,0.03,6404750.0,14.852,11.746,14.852,1.88,2.699,3.579
-0.023436,0.006201,-0.022319,0.000496,0.001661,20140529.0,20140430.0,27.493,27.754,28.027,0.031531,0.031531,0.0301,2314218.0,39.837,14.720999999999998,39.837,16.394000000000002,3.896,3.034
0.190929,0.093925,0.192762,0.107522,0.109359,20090528.0,20090430.0,13.582,14.414,16.225,0.049904000000000004,0.059248,0.0356,2939730.0,13.927,10.289,11.366,1.466,1.774,1.96
-0.070404,-0.062651,-0.06843400000000001,-0.067942,-0.06553099999999999,20120628.0,20120531.0,12.942,13.05,20.033,-0.083235,-0.083235,0.0322,2028357.0,16.699,9.275,16.699,1.539,0.619,1.848
-0.039462,-0.01753,-0.035887,-0.024498,-0.022257,20160128.0,20151231.0,21.807,21.918000000000006,20.636,0.007977,0.007977,0.0307,2866725.0,27.538,16.945,27.538,9.663,4.137,6.0070000000000014
0.094485,0.087551,0.096418,0.089635,0.091518,20101028.0,20100930.0,9.491,9.524,9.496,0.094087,0.094087,0.0355,1683498.0,9.626,5.657,9.626,-3.702,0.895,1.4680000000000002
-0.020191,-0.013501,-0.018549,-0.016942,-0.014935,20110629.0,20110531.0,17.944000000000006,18.179,19.757,-0.034107,-0.034107,0.0096,2193736.0,18.42,10.994000000000002,18.42,1.212,1.99,1.896
-0.015969,-0.021012,-0.013473,-0.021201,-0.019259,20150726.0,20150630.0,16.598,16.851,17.137999999999998,-0.05783200000000001,-0.05783200000000001,0.0281,6649349.0,18.32,11.152,18.32,2.559,3.754,3.809
0.026485,0.057364,0.028476,0.054642,0.057098,20091230.0,20091130.0,16.785,16.889,10.379,0.090474,0.090474,0.0329,3241465.0,19.404,9.017,19.826,1.904,0.6920000000000001,2.389
0.10021,0.053081,0.10233,0.065138,0.067788,20090629.0,20090529.0,20.8,20.8,6.3039999999999985,0.105,0.105,0.0339,5771482.0,-42.095,4.695,-46.526,-2.602,0.381,1.433
-0.019029,-0.031298,-0.017278,-0.027891000000000003,-0.025714,20110227.0,20130830.0,1.722,1.735,20.292,0.076649,0.083389,0.025,2997612.0,1.735,8.368,1.735,0.095,2.613,3.175
0.029505,0.016467,0.031168,0.02134,0.023705,20061228.0,20061130.0,18.359,18.411,23.696,-0.022106999999999998,-0.016543000000000002,0.0228,1961173.0,17.862000000000005,14.534,17.862000000000005,1.868,3.666,4.669
-0.036411,-0.01508,-0.035223000000000004,-0.021819,-0.020523,20140828.0,20140731.0,12.626,12.736,12.508,0.057373,0.057373,0.023,976239.0,12.693,11.39,13.119000000000002,1.462,1.967,11.514
0.06725199999999999,0.058796,0.069289,0.06192,0.063606,20100429.0,20100331.0,9.803,9.829,17.602999999999994,0.012744,0.023048,0.0407,3285379.0,6.6110000000000015,34.303000000000004,6.6110000000000015,1.469,4.242,1.715
0.007432999999999999,0.024566,0.009006,0.018105,0.019424,20061030.0,20060929.0,9.885,9.885,23.613000000000003,-0.0029010000000000004,0.004017,0.0278,1020426.0,10.390999999999998,18.521,10.390999999999998,1.261,4.494,5.943
-0.004484,0.012598,-0.003281,0.009012,0.010266,20120830.0,20120731.0,19.765,19.992,24.176,-0.015286000000000001,-0.015286000000000001,0.0222,2051774.0,19.765,11.34,19.765,1.319,1.119,4.365
0.104391,0.085405,0.107474,0.083432,0.08669,20090429.0,20090331.0,7.0,7.143,7.197,0.06514,0.06666699999999999,0.0014000000000000002,3436788.0,8.721,6.004,8.721,0.68,0.313,1.224
0.000857,-0.021846,0.002111,-0.015985,-0.013994,20070329.0,20070228.0,9.639,10.246,16.773,-0.049067,-0.049067,0.0069,1196391.0,10.246,-1.75,10.246,0.66,1.2009999999999998,2.549
-0.013287,0.012864,-0.011712,0.009678,0.011631,20070927.0,20070831.0,17.769000000000005,18.202,25.802,0.022749000000000002,0.027134,0.0172,1178973.0,19.435,15.05,19.435,1.665,1.453,3.856
-0.045982,-0.030917,-0.044331,-0.033025,-0.031045,20060629.0,20060531.0,13.755999999999998,14.2,24.647,-0.000227,-0.000227,0.0209,600612.0,14.154000000000002,9.764,12.871,1.408,1.261,1.351
0.069383,0.035723000000000005,0.071255,0.043582,0.045222000000000005,20091029.0,20090930.0,106.878,106.878,18.341,0.008283,0.008283,0.0046,7103275.0,141.355,1.683,52.167,11.78,1.608,1.175
0.022964,0.019763,0.02482,0.023665,0.026265,20120927.0,20120831.0,21.496,21.743,25.895,0.08758099999999999,0.093139,0.0204,1884202.0,21.496,12.146,21.496,1.436,1.198,4.675
0.001376,0.018086,0.002477,0.013768,0.014944999999999996,20130515.0,20130430.0,12.834,12.914,15.148,0.001196,0.009332,0.0325,7778923.0,12.023,9.367,12.023,1.454,2.353,2.003
0.007432999999999999,0.024566,0.009006,0.018105,0.019424,20061022.0,20060929.0,21.202,21.367,26.412,0.064202,0.064202,0.0132,11080397.0,22.792,18.646,22.792,1.838,6.065,6.697
0.06725199999999999,0.058796,0.069289,0.06192,0.063606,20100429.0,20100331.0,40.851,40.851,15.397,0.080388,0.085101,0.0175,1830548.0,26.792,7.721,26.792,2.82,1.859,3.4210000000000003
-0.07811799999999999,-0.044043,-0.07661699999999999,-0.051275,-0.049327,20071230.0,20071130.0,17.11,17.511,24.905,-0.023763,-0.019584999999999998,0.0171,974008.0,18.416,14.962,18.416,1.518,1.402,3.645
-0.009856,-0.017816,-0.007906,-0.016117,-0.014754,20070730.0,20070629.0,16.328,16.396,16.257,0.012348999999999999,0.018137,0.0229,3712401.0,16.602999999999998,12.706,15.019,1.3769999999999998,0.994,2.895
0.013611000000000002,0.022646,0.014412,0.018203,0.019157,20110227.0,20110131.0,10.468,10.73,18.948,0.020447,0.020447,0.0294,14546645.0,11.6,8.13,11.6,0.983,2.767,2.445
-0.026251,-0.018258,-0.024106,-0.020161,-0.018395,20110728.0,20110630.0,4.777,4.809,32.171,0.039477,0.039477,0.0071,1966008.0,4.692,11.852,4.692,0.244,5.109,1.452
0.005435,0.000505,0.007333,0.000176,0.002442,20151230.0,20151130.0,17.215999999999998,17.215999999999998,27.735,-0.030503,-0.030503,0.0497,2192431.0,18.108,5.151,18.108,2.389,1.416,3.3
0.035232,0.011065,0.036978,0.017585,0.019053,20060427.0,20060331.0,13.324000000000002,13.94,19.519,0.11090699999999999,0.11090699999999999,0.0064,1043220.0,14.002,-5.5379999999999985,14.002,0.955,1.584,2.6180000000000003
0.056698,0.014759,0.057842999999999985,0.01893,0.020043,20100527.0,20100430.0,17.145,17.145,11.050999999999998,0.036264,0.036264,0.0212,16205127.0,18.311,8.185,18.673,2.085,1.2919999999999998,1.685
0.08443200000000001,0.043583,0.085342,0.052929,0.054076,20120228.0,20120131.0,11.043,11.21,13.291,0.021902,0.021902,0.0126,1568220.0,11.509,6.2570000000000014,11.509,1.518,0.552,1.981
-0.027567,-0.00596,-0.025309,-0.012158,-0.010419,20080429.0,20080331.0,5.3039999999999985,5.38,22.408,0.12956800000000002,0.133389,0.013500000000000002,971828.0,5.045,11.663,5.045,0.378,1.541,3.56
0.037024,0.007821999999999999,0.042176,0.019081,0.022148,20090129.0,20081231.0,8.414,8.478,20.28,-0.034137,-0.034137,0.0336,2842917.0,8.773,14.228,8.773,1.069,3.258,4.042
0.023661,0.035794,0.025364,0.039332,0.040849,20071030.0,20070928.0,16.549,16.718,21.671,0.063279,0.063279,0.0253,2205720.0,18.199,12.550999999999998,18.199,2.388,3.3360000000000003,4.275
0.021357,0.014059,0.022283,0.018466,0.019401,20070227.0,20070131.0,2.279,2.3040000000000003,18.399,-0.002222,-0.002222,0.015,341457.0,2.344,12.632,2.344,0.173,1.189,2.843
0.024591,0.044596,0.025762,0.038565,0.039852,20131128.0,20131031.0,14.76,14.845,16.391,0.037723,0.037723,0.0245,1510174.0,14.99,9.862,14.961,1.642,0.527,3.474
-0.058868,-0.053882000000000006,-0.056799,-0.052465,-0.050725,20100729.0,20100630.0,16.037,16.801,17.25,-0.01817,-0.01817,0.0321,3440438.0,16.801,9.729,14.315,1.958,2.212,2.217
0.021352,0.000196,0.023921,-0.00504,-0.003098,20090723.0,20090630.0,17.24,17.24,13.583,0.052799,0.052799,0.0338,13086159.0,21.218000000000004,10.191,21.218000000000004,2.122,2.642,2.371
0.021352,0.000196,0.023921,-0.00504,-0.003098,20110227.0,20090630.0,15.672,15.94,16.473,0.008108,0.008108,0.0254,11618146.0,15.672,9.402,15.672,1.65,2.835,2.887
0.055310000000000005,0.03356,0.056864,0.0293,0.031459,20090929.0,20090831.0,11.701,11.76,8.953,-0.017616,-0.011649,0.0243,4377095.0,11.299,9.233,11.299,2.511,1.044,2.587
0.035725,0.031957,0.037036,0.036232,0.038165,20110330.0,20110228.0,10.011,10.761,9.263,0.000978,0.003117,0.0086,830336.0,12.425999999999998,-13.599,12.425999999999998,1.036,1.822,1.165
0.018109,0.028495,0.019203,0.027573,0.028688,20110530.0,20110429.0,11.584,11.694,13.095999999999998,0.089159,0.089159,0.0102,1370037.0,12.007,8.453,12.007,0.962,0.563,2.053
0.069383,0.035723000000000005,0.071255,0.043582,0.045222000000000005,20091029.0,20090930.0,10.874,10.874,9.195,0.181295,0.18848900000000002,0.0244,26611647.0,12.345999999999998,4.838,12.828,1.491,1.026,1.518
0.06725199999999999,0.058796,0.069289,0.06192,0.063606,20100429.0,20100331.0,14.205,14.361,15.694,0.034921,0.034921,0.0301,2499941.0,14.818,10.845,14.818,2.157,2.903,3.455
-0.02248,-0.005059,-0.020645,-0.008893,-0.006226,20111229.0,20111130.0,12.389,14.757,18.136,0.042056,0.05244,0.039900000000000005,10572824.0,16.185,7.265,13.938,4.935,2.321,1.3969999999999998
0.021362,0.032549,0.023123,0.036643,0.038932,20070628.0,20070531.0,20.629,21.166,25.983,0.07103999999999999,0.07103999999999999,0.0092,1104761.0,20.827,8.263,20.498,1.693,2.714,7.353
-0.078435,-0.081976,-0.076929,-0.081224,-0.079136,20100629.0,20100528.0,10.02,10.153,13.614,-0.089115,-0.078349,0.0473,16848545.0,13.598,17.351,13.598,5.291,2.207,1.147
0.021362,0.032549,0.023123,0.036643,0.038932,20070628.0,20070531.0,18.665,18.212,19.743,0.019635,0.019635,0.029,2353554.0,24.741,27.527,24.741,2.388,4.9430000000000005,6.151
-0.004155,0.024534,-0.002457,0.018986000000000003,0.02115,20141230.0,20141128.0,21.121,21.414,27.924,0.012366,0.012366,0.0093,1298881.0,21.716,16.04,21.716,1.37,3.214,3.198
-0.088745,-0.085962,-0.086625,-0.080247,-0.078433,20080730.0,20080630.0,15.255,15.555,19.388,-0.084215,-0.084215,0.0169,1523498.0,15.454,9.422,15.454,1.401,1.608,5.667000000000002
0.00014199999999999998,0.002847,0.00279,0.0029530000000000003,0.006193,20121230.0,20121130.0,12.88,12.97,17.011,-0.001251,-0.001251,0.0143,1129029.0,12.94,4.436,12.94,1.163,1.872,3.212
0.029529000000000007,0.035988,0.031419,0.033509,0.035274,20130429.0,20130328.0,22.954,23.183000000000003,31.058000000000003,0.018686,0.024380000000000002,0.022400000000000003,1281879.0,23.26,14.862,23.26,1.639,1.3869999999999998,5.728
0.022964,0.019763,0.02482,0.023665,0.026265,20120927.0,20120831.0,14.84,15.008,16.746,0.015016999999999999,0.021484,0.0255,487678.0,15.130999999999998,12.04,15.130999999999998,1.518,2.16,3.902
-0.00702,0.008533,-0.003561,0.001454,0.003702,20120130.0,20111230.0,13.611,13.817,15.647,-0.045822,-0.045822,0.0263,931731.0,14.002,10.589,13.713,1.237,1.178,2.932
-0.044642,-0.031982,-0.043537,-0.032762,-0.031758,20070830.0,20070731.0,18.921,19.148,28.471,-0.056935,-0.056935,0.0209,1525695.0,19.381,12.278,16.118,2.207,2.6860000000000004,3.414
-0.026251,-0.018258,-0.024106,-0.020161,-0.018395,20110227.0,20110630.0,11.916,12.101,12.078,-0.07083300000000001,-0.07083300000000001,0.0154,16740367.0,12.291,8.187000000000001,12.291,1.234,2.003,1.82
0.023562,0.021274,0.025011,0.022975,0.025048,20060928.0,20060831.0,16.222,16.521,22.06,0.018466,0.025,0.0257,779088.0,16.295,15.409,16.445,1.445,2.456,4.687
-0.010235,-0.007497,-0.009106,-0.008019,-0.006801000000000001,20120530.0,20120430.0,15.772,16.003,17.862000000000005,-0.007525,-0.007525,0.0145,865411.0,15.856,12.035,15.856,1.558,2.234,11.547
-0.004484,0.012598,-0.003281,0.009012,0.010266,20120830.0,20120731.0,17.598,17.668,22.082,0.057964,0.057964,0.038,3508931.0,19.631,10.483,19.631,5.408,2.787,2.449
-0.109769,-0.109931,-0.107667,-0.103401,-0.100214,20090330.0,20090227.0,5.763,5.763,-495.21,0.14913900000000002,0.151266,0.0074,1864332.0,11.621,47.758,11.621,0.596,3.908,0.999
0.016144,0.014822,0.017406,0.024693,0.025834,20071129.0,20071031.0,20.229,19.816,22.154,0.127104,0.127104,0.0261,2414640.0,26.482,25.881,26.482,2.508,5.415,6.49
0.024591,0.044596,0.025762,0.038565,0.039852,20131114.0,20131031.0,12.746,12.890999999999998,15.712,-0.037173000000000005,-0.029918,0.0301,8702380.0,12.129,9.362,12.129,1.3330000000000002,2.484,2.028
0.013611000000000002,0.022646,0.014412,0.018203,0.019157,20110227.0,20110131.0,30.034,30.895,21.791,0.035768,0.040465,0.0181,1180091.0,31.911,13.222,31.911,1.596,1.634,6.259
-0.015969,-0.021012,-0.013473,-0.021201,-0.019259,20150730.0,20150630.0,16.859,17.092,19.256,-0.053256,-0.053256,0.0231,802313.0,16.218,13.507,15.668,1.8,1.749,3.447
-0.051739,-0.019762,-0.050612,-0.02925,-0.027993,20091129.0,20091030.0,9.554,9.588,23.052,-0.0072629999999999995,-0.0072629999999999995,0.0308,2099674.0,9.872,15.412,9.872,1.4,3.991,5.152
-0.028387,0.019742,-0.027144,0.010881,0.012095,20150830.0,20150731.0,16.87,17.159000000000002,21.866,0.028217000000000002,0.028217000000000002,0.029900000000000006,1518357.0,17.927,15.93,17.927,3.408,3.771,3.883
-0.022916,-0.034761,-0.021401,-0.023605,-0.021664,20080330.0,20080229.0,15.433,15.743,16.737000000000002,-0.015694,-0.009415999999999999,0.0255,677790.0,14.0,12.978,14.0,1.239,2.268,4.584
-0.010474,8.7e-05,-0.008479,-0.001881,-0.000386,20060730.0,20060630.0,1.868,1.91,17.642,0.008592,0.012452,0.0153,407960.0,1.91,10.932,1.91,0.14,1.075,2.519
0.00206,0.011061,0.0035,0.006128,0.008331999999999999,20130327.0,20130228.0,17.726,17.892,19.406,0.006402,0.014482,0.0321,980662.0,17.892,13.805,17.892,2.013,3.489,5.716
-0.049309,-0.062581,-0.047295,-0.062061,-0.059996,20150929.0,20150831.0,28.463,28.492,34.024,-0.053623000000000004,-0.052030999999999994,0.0067,1791895.0,29.833,20.944000000000006,29.833,1.65,10.277,4.247
0.001376,0.018086,0.002477,0.013768,0.014944999999999996,20130530.0,20130430.0,17.834,17.944000000000006,24.233,0.007276,0.007276,0.033,7773432.0,23.071,12.249,14.985,5.454,3.5410000000000004,2.032
0.024591,0.044596,0.025762,0.038565,0.039852,20131128.0,20131031.0,18.671,18.806,18.9,0.094182,0.094182,0.0291,8963430.0,18.671,9.165,19.363,1.909,1.889,2.173
-0.051739,-0.019762,-0.050612,-0.02925,-0.027993,20091129.0,20091030.0,11.696,11.696,13.923,-0.022463999999999998,-0.006772,0.0642,4911189.0,13.958,2.928,13.958,2.884,0.8170000000000001,1.391
0.052497,0.054893,0.054123,0.053611,0.055948000000000005,20150330.0,20150227.0,17.243,17.516,21.188,0.06211900000000001,0.067695,0.021,610957.0,17.875,15.075,17.875,1.941,1.721,3.543
-0.002254,-0.035583,-0.001282,-0.031063,-0.029957,20140227.0,20140131.0,10.528,10.639,10.439,-0.102275,-0.102275,0.0246,591383.0,10.380999999999998,8.568999999999999,10.380999999999998,1.255,1.113,1.158
0.190929,0.093925,0.192762,0.107522,0.109359,20090528.0,20090430.0,6.602,6.602,-567.45,0.168345,0.168345,0.006500000000000001,2229820.0,13.311,54.725,13.311,0.6759999999999999,4.478,1.145
0.012956,0.023201,0.014199000000000003,0.019935,0.021184,20141127.0,20141031.0,15.763,15.931,21.168000000000006,0.012851,0.012851,0.0347,6783675.0,18.836,10.147,18.836,7.752000000000002,3.773,1.845
0.018109,0.028495,0.019203,0.027573,0.028688,20110530.0,20110429.0,20.426,20.661,18.927,0.089064,0.089064,0.0423,3088406.0,128.393,10.242,128.393,23.19,2.41,1.794
-0.014781,-0.019789,-0.013477,-0.01555,-0.014101,20121129.0,20121031.0,16.848,16.984,14.315,-0.072655,-0.072655,0.0323,9104331.0,16.848,6.856,18.313,1.38,1.555,1.844
-0.023752,0.005086,-0.022698,-0.002927,-0.001884,20060830.0,20060731.0,7.9860000000000015,8.079,20.434,-0.114015,-0.114015,0.0434,1167608.0,7.684,8.105,7.7189999999999985,0.7190000000000001,0.713,1.942
0.035003,0.040589,0.036494,0.038914,0.041186,20110227.0,20120229.0,2.18,2.207,46.175,0.18831099999999998,0.18831099999999998,0.0254,4208016.0,2.207,11.162,2.207,0.115,3.956,5.069
0.021352,0.000196,0.023921,-0.00504,-0.003098,20090730.0,20090630.0,10.669,10.893,13.53,-0.012355,-0.012355,0.0296,1352176.0,11.15,8.501,11.15,1.239,0.846,3.095
-0.027567,-0.00596,-0.025309,-0.012158,-0.010419,20080415.0,20080331.0,4.38,4.496,91.886,0.147816,0.147816,0.0254,8196283.0,4.496,19.628,4.496,0.205,4.773,7.193
0.029505,0.016467,0.031168,0.02134,0.023705,20061228.0,20061130.0,16.798,17.044,22.466,-0.017271,-0.017271,0.0464,2457144.0,18.684,4.082,14.868,3.975,1.222,1.496
-0.049083,-0.047449,-0.047566,-0.044938,-0.042813,20100929.0,20100831.0,16.127,16.904,15.872,-0.024362,-0.024362,0.0323,2683736.0,16.904,10.535,14.518,1.93,2.145,2.393
0.013611000000000002,0.022646,0.014412,0.018203,0.019157,20110227.0,20110131.0,12.758,12.807,15.970999999999998,-0.079634,-0.079634,0.0458,4780268.0,11.889,10.728,11.889,2.097,2.323,1.838
0.013988999999999998,0.008520999999999999,0.015127000000000003,0.007573999999999998,0.008723,20150528.0,20150430.0,11.692,11.755999999999998,10.605,0.067227,0.067227,0.0257,938360.0,10.987,10.0,14.394,1.465,1.818,13.876
0.051512,0.082983,0.052873,0.07256599999999999,0.073963,20151129.0,20151030.0,19.929,20.173,22.858,0.130737,0.130737,0.0246,921496.0,20.173,10.642,20.173,1.9,1.045,15.837
0.012585,0.012616,0.0148,0.009151,0.010854,20070130.0,20061229.0,14.446,14.498,17.858,0.057677,0.057677,0.022400000000000003,3235564.0,14.711,13.130999999999998,13.753,1.166,1.011,2.833
0.013988999999999998,0.008520999999999999,0.015127000000000003,0.007573999999999998,0.008723,20150528.0,20150430.0,11.496,11.496,10.084,0.027882,0.027882,0.0316,2516713.0,11.496,8.113,11.496,-13.064,1.003,1.713
-0.019029,-0.031298,-0.017278,-0.027891000000000003,-0.025714,20130929.0,20130830.0,22.844,23.353,21.909,-0.0015890000000000001,0.001748,0.0134,683459.0,23.353,14.784,23.181,2.036,1.768,4.012
0.031622000000000004,0.039555,0.034188,0.036055,0.038156,20120730.0,20120629.0,15.313,15.992,15.287,-0.016696000000000003,-0.016696000000000003,0.0367,2531650.0,19.201,12.755999999999998,18.788,2.735,2.0,2.188
0.024591,0.044596,0.025762,0.038565,0.039852,20131128.0,20131031.0,12.649,12.924,15.187,-0.00047999999999999996,0.0067150000000000005,0.0288,1263415.0,13.148,6.897,13.148,0.657,0.895,3.064
0.012585,0.012616,0.0148,0.009151,0.010854,20070130.0,20061229.0,21.438,21.903,26.744,0.033208,0.033208,0.0099,886461.0,21.746,10.231,21.438,1.757,2.689,6.796
-0.039462,-0.01753,-0.035887,-0.024498,-0.022257,20160128.0,20151231.0,30.058000000000003,30.058000000000003,33.299,-0.018479,-0.018479,0.0072,1967400.0,30.058000000000003,22.799,30.058000000000003,1.879,10.815,4.42
