pe_op_dil,CAPEI,pe_op_basic,divyield,pe_exi,pcf,ptb,PEG_ltgforward,bm,evm,ps,pe_inc,PEG_1yrforward,PEG_trailing,dpr,GProf,roe,short_debt,invt_act,roce
1.4340000000000002,22.6,1.42,0.0239,1.4340000000000002,7.326,2.906,0.069,0.28600000000000003,9.426,2.524,1.4340000000000002,-1.348,0.022,0.119,0.4270000000000001,0.355,0.194,0.019,0.522
11.668,8.883,11.609000000000002,0.0245,11.211,9.161,2.567,2.336,0.382,6.872999999999998,1.036,11.211,-0.211,37.111,0.26,0.305,0.224,0.252,0.18,0.336
18.274,22.678,17.991,0.0203,18.898,14.172,3.297,1.629,0.302,11.445,1.692,18.745,1.863,2.273,0.348,0.21600000000000005,0.198,0.042,0.36,0.173
5.636,120.14,5.465,0.0254,5.587999999999999,24.938,8.555,0.235,0.133,19.145,5.323,5.587999999999999,0.08800000000000001,0.065,0.0,0.403,0.281,0.194,0.016,0.37
6.855,10.646,6.678,0.025,6.765,5.4460000000000015,1.083,0.752,0.787,5.403,1.105,6.765,-0.6779999999999999,0.097,0.161,0.086,0.17800000000000002,0.104,0.152,0.208
19.247,21.704,19.162,0.0394,21.736,5.419,1.979,3.1460000000000004,0.499,5.917999999999998,1.369,23.239,-3.248,0.645,0.8079999999999999,0.298,0.09,0.145,0.092,0.189
13.582,11.015999999999998,13.524,0.0286,13.582,7.702000000000001,1.906,1.095,0.38,9.136,0.685,12.455,-0.8540000000000001,2.968,0.35600000000000004,0.478,0.168,0.036000000000000004,0.6629999999999999,0.22
12.067,21.18,11.385,0.006999999999999999,12.104,-2.07,2.793,0.779,0.457,13.324000000000002,1.34,12.104,-2.648,0.238,0.097,0.054000000000000006,0.29600000000000004,0.757,0.152,0.08199999999999999
13.709,22.078000000000007,13.265,0.0173,14.395,9.84,5.131,0.5429999999999999,0.229,7.827000000000001,1.147,14.395,0.505,0.223,0.239,0.237,0.404,0.279,0.381,0.22
13.384,14.827,13.222,0.0348,15.995,12.207,2.824,2.547,0.364,9.758,2.78,15.995,3.626,0.98,0.534,0.4370000000000001,0.188,0.371,0.121,0.217
24.355,32.798,24.242,0.0179,23.911,17.524,13.023,1.506,0.083,10.997,1.693,23.911,1.232,1.012,0.411,0.6659999999999999,0.458,0.002,0.6920000000000001,0.358
14.015999999999998,13.547,13.908,0.0133,15.722,9.046,2.06,1.91,0.474,10.373,2.2230000000000003,15.722,1.6980000000000002,0.98,0.155,0.338,0.13699999999999998,0.07400000000000001,0.028,0.139
21.698,24.251,21.269,0.0089,21.02,8.271,6.308,1.713,0.165,20.957,2.614,18.118,1.345,2.338,0.185,0.046,0.242,0.453,0.152,0.078
11.115,10.064,11.054,0.0272,10.387,9.489,13.168,1.77,0.076,8.747,1.725,13.608,-3.367,1.6980000000000002,0.271,0.438,0.8590000000000001,0.14,0.043,0.318
15.433,15.527,15.374,0.005,15.734000000000002,1.774,1.023,1.967,0.88,19.704,1.37,15.612,0.435,0.183,0.386,0.035,0.086,0.578,0.152,0.046
10.008,21.841,9.928,0.0329,10.255,15.77,5.353,1.332,0.212,12.334,3.64,10.255,-3.589,1.764,0.7909999999999999,0.481,0.233,0.693,0.156,0.264
8.56,6.595,8.343,0.0508,8.219,3.996,3.189,1.218,0.371,7.741,0.408,8.219,-0.103,0.98,0.39,0.217,0.292,0.382,0.287,0.155
7.991,7.047999999999999,7.902,0.0256,7.991,7.151,0.8959999999999999,0.959,1.137,5.162000000000001,0.969,7.991,-2.02,2.34,0.193,0.08,0.133,0.037000000000000005,0.152,0.158
21.845,33.169000000000004,21.187,0.0088,21.445,11.895,2.09,1.534,0.54,11.367,2.102,21.445,3.139,0.5579999999999999,0.154,0.116,0.107,0.194,0.116,0.13
12.015999999999998,11.661,11.923,0.0155,13.248,8.277999999999999,1.757,1.399,0.547,9.667,1.931,13.248,2.385,0.98,0.101,0.324,0.141,0.035,0.026,0.139
16.104,21.676,15.72,0.0177,16.972,13.232,3.303,1.444,0.284,10.4,1.296,16.972,1.208,1.082,0.256,0.292,0.219,0.124,0.3670000000000001,0.255
23.05,37.304,21.714,0.0187,23.139,20.773000000000003,2.46,2.135,0.421,12.83,3.196,23.139,-15.387,0.98,0.434,0.414,0.38,0.315,0.246,0.274
8.202,13.757,7.6960000000000015,0.008,8.202,-1.219,2.019,0.613,0.35200000000000004,12.130999999999998,0.93,8.202,0.718,0.193,0.101,0.061,0.326,0.725,0.152,0.094
9.83,13.727,9.733,0.0426,11.295,8.262,1.962,0.976,0.467,8.635,0.723,11.295,-0.873,0.98,0.435,0.196,0.18600000000000005,0.17,0.35700000000000004,0.14800000000000002
10.646,19.118,10.446,0.0262,10.646,4.023,4.12,0.779,0.196,9.791,0.648,10.591,0.848,0.233,0.256,0.262,0.607,0.094,0.338,0.416
14.139,25.027,13.875,0.0215,14.139,5.935,5.58,1.022,0.158,10.335,0.857,14.085,1.062,0.364,0.278,0.244,0.5429999999999999,0.093,0.35100000000000003,0.375
10.956,18.245,10.78,0.031400000000000004,12.005999999999998,7.4689999999999985,2.4090000000000003,0.98,0.429,6.2010000000000005,2.7260000000000004,12.005999999999998,0.076,0.145,0.348,0.565,0.231,0.081,0.13,0.324
8.931000000000003,18.61,8.877,0.0285,9.202,6.478,1.936,5.17,0.58,4.072,0.787,9.202,0.4270000000000001,0.97,0.244,0.32299999999999995,0.232,0.071,0.127,0.373
10.214,24.347,10.214,0.0287,10.593,16.217,5.285,1.63,0.202,12.573,4.331,10.593,-3.707,1.602,0.7340000000000001,0.47,0.27,0.596,0.154,0.256
12.762,24.439,12.378,0.0275,12.929,-3.449,1.477,1.263,0.693,14.777,1.722,12.225,2.377,0.627,0.35600000000000004,0.043,0.122,0.66,0.152,0.07400000000000001
18.778,19.384,17.945999999999994,0.0313,19.442,14.599,2.698,2.47,0.37,11.415,2.52,17.262,3.94,4.0939999999999985,0.5870000000000001,0.329,0.154,0.298,0.297,0.168
16.268,18.51,15.908,0.0139,16.33,10.155,1.925,1.314,0.5820000000000001,8.267000000000001,1.887,16.33,1.012,1.65,0.152,0.138,0.121,0.263,0.166,0.156
23.415,16.788,23.415,0.0292,46.82899999999999,10.233,2.716,4.312,0.361,7.97,3.234,46.82899999999999,-2.154,0.98,1.341,0.443,0.059,0.027000000000000003,0.16,0.16399999999999998
5.9620000000000015,39.25,5.9460000000000015,0.0074,12.405,63.809,2.982,0.6759999999999999,0.28,13.615,8.312000000000001,12.405,0.601,2.075,0.308,0.188,0.076,0.194,0.0,0.243
10.809,10.553,10.809,0.029300000000000007,10.809,7.9,1.851,6.472,0.514,6.649,0.957,10.809,-1.938,0.583,0.295,0.23,0.17600000000000002,0.439,0.246,0.256
21.056,27.444000000000006,20.767,0.0126,21.352,15.764,3.143,1.3259999999999998,0.324,12.037,3.158,21.352,2.713,1.1,0.203,0.266,0.152,0.145,0.174,0.192
14.668,16.235,14.439,0.0155,13.474,5.004,4.664,1.263,0.227,22.388,1.652,13.877,-6.525,0.682,0.182,0.043,0.379,0.282,0.152,0.069
44.978,15.42,44.978,0.0172,34.57,9.047,3.568,3.24,0.34600000000000003,24.917,1.858,36.374,-0.9,0.98,0.866,0.029,0.138,0.13,0.152,0.033
28.105,32.629,28.012,0.0075,29.572,17.37,3.966,1.669,0.239,15.359000000000002,9.853,29.572,2.017,0.7709999999999999,0.18600000000000005,0.223,0.174,0.194,0.0,0.3
14.659,24.104,14.488,0.0385,22.862,12.433,2.42,4.097,0.441,9.074,3.571,22.862,-23.803,0.147,0.737,0.384,0.103,0.6459999999999999,0.14400000000000002,0.18
7.983,9.098,7.376,0.009000000000000001,8.877,2.786,1.162,1.11,0.879,24.511,1.716,8.877,-0.235,0.141,0.203,0.029,0.171,0.637,0.152,0.041
23.867,20.847,23.771,0.0301,25.571,16.28,10.913,3.111,0.11,12.033,4.23,25.571,20.542,0.98,0.732,0.337,0.322,0.0,0.022,0.265
12.594,17.588,12.505999999999998,0.0244,12.594,8.321,3.189,0.883,0.327,7.9929999999999986,2.613,12.594,1.252,0.28600000000000003,0.28800000000000003,0.343,0.272,0.0,0.024,0.379
17.082,13.898,16.942999999999998,0.0326,16.942999999999998,6.872000000000001,1.838,1.337,0.565,16.379,1.555,17.223,1.29,0.98,0.584,0.111,0.114,0.325,0.152,0.049
5.043,4.768,4.902,0.0683,4.348,3.092,2.381,0.353,0.231,7.883999999999999,0.28800000000000003,4.348,-0.075,0.35,0.276,0.208,0.468,0.35700000000000004,0.278,0.152
18.834,24.756,18.57,0.0263,18.796,13.952,5.8870000000000005,1.88,0.187,10.231,3.751,18.796,1.494,1.894,0.475,0.359,0.344,0.06,0.027000000000000003,0.306
15.545,21.784,15.179,0.018000000000000002,15.857,11.992,3.2030000000000003,1.35,0.322,9.905,1.23,15.857,1.11,0.98,0.256,0.304,0.223,0.187,0.373,0.252
8.026,9.044,7.942,0.0236,7.814,5.657,2.546,1.056,0.334,5.227,0.795,7.814,-0.184,0.518,0.17800000000000002,0.421,0.326,0.255,0.161,0.523
21.542,29.453000000000007,20.369,0.022,21.764,15.343,2.545,1.886,0.395,12.606,2.667,21.764,1.473,0.98,0.4370000000000001,0.307,0.13,0.198,0.278,0.149
7.829,17.529,7.559,0.023,7.673999999999999,6.251,1.311,0.782,0.7170000000000001,5.622999999999998,1.2819999999999998,7.673999999999999,1.741,0.174,0.16,0.087,0.187,0.177,0.152,0.211
11.871,13.79,11.674,0.0116,11.871,8.402999999999999,2.069,1.127,0.537,6.706,0.575,11.871,3.743,0.463,0.127,0.37,0.19,0.084,0.0,0.22
22.228,20.219,22.096,0.0303,26.044,16.143,8.685,3.905,0.136,11.839,4.064,26.044,-9.656,0.98,0.775,0.333,0.276,0.01,0.022,0.261
4.632,2.687,4.632,0.0712,13.597,1.6569999999999998,0.547,1.173,1.022,5.822,0.136,13.597,-0.187,0.98,2.687,0.172,0.034,0.322,0.376,0.087
19.143,7.923999999999999,18.918,0.0255,19.143,11.537,1.022,1.421,1.053,11.751,0.983,19.143,0.225,0.98,0.473,0.051,0.057,0.053,0.152,0.055
13.899,15.634,13.694,0.0262,15.201,10.057,3.034,1.467,0.29100000000000004,8.264,1.151,15.201,1.16,3.149,0.35,0.277,0.222,0.168,0.34,0.257
14.107,16.312,13.935,0.0175,14.137,10.720999999999998,10.737,1.4380000000000002,0.092,9.742,2.072,14.137,1.124,1.027,0.222,0.488,0.75,0.226,0.056,0.405
13.598,15.527,13.401,0.0259,13.281,10.342,3.003,1.105,0.298,9.754,1.217,15.602,13.697,1.967,0.327,0.27,0.226,0.113,0.315,0.217
12.938,21.931,12.839,0.0298,16.346,10.24,2.05,1.64,0.569,8.638,0.662,16.346,2.307,0.077,0.4370000000000001,0.16399999999999998,0.142,0.152,0.32299999999999995,0.102
17.514,19.151,17.389,0.0334,17.514,13.603,5.7860000000000005,2.198,0.174,10.835,3.452,17.514,4.694,2.498,0.552,0.35700000000000004,0.339,0.0,0.024,0.302
15.067,16.134,14.967,0.0159,13.493,5.851,3.3480000000000003,1.199,0.316,16.576,1.797,13.493,1.704,0.767,0.21600000000000005,0.05,0.265,0.253,0.152,0.08199999999999999
9.623,12.341,9.444,0.0245,9.623,6.32,3.984,0.8590000000000001,0.175,8.677,1.039,9.623,0.4320000000000001,0.423,0.208,0.434,0.443,0.405,0.06,0.269
2.204,17.662,2.175,0.013500000000000002,2.2430000000000003,10.478,2.759,0.16399999999999998,0.307,9.508,1.123,2.2430000000000003,0.5770000000000001,0.107,0.228,0.732,0.217,0.396,0.29,0.294
20.552,20.369,20.155,0.0292,22.31,16.55,4.5139999999999985,3.657,0.218,16.384,3.959,22.31,1.001,0.98,0.605,0.33,0.219,0.535,0.106,0.16
21.068,28.06,20.827,0.0201,20.857,19.778,7.142,1.919,0.16,10.983,1.151,20.857,1.134,1.771,0.377,0.177,0.398,0.17600000000000002,0.695,0.335
10.336,26.59,10.262,0.0265,10.723,18.167,5.348,1.12,0.17600000000000002,15.894,4.414,10.723,0.762,0.973,0.506,0.477,0.301,0.753,0.173,0.278
21.126,22.64,20.714,0.0258,21.07,15.257,7.251,2.436,0.133,12.298,3.197,21.07,3.587,2.763,0.465,0.52,0.308,0.14400000000000002,0.308,0.311
19.724,19.458,18.859,0.0333,21.3,15.113,2.602,2.56,0.369,13.374,2.565,20.564,6.162000000000001,51.288,0.6859999999999999,0.307,0.133,0.422,0.273,0.152
7.687,10.858,7.643,0.0568,7.349,8.579,2.9560000000000004,1.771,0.298,9.26,2.364,7.349,-1.4780000000000002,0.193,0.416,0.422,0.415,0.368,0.118,0.263
14.485,17.52,14.399,0.0279,13.519,10.841,2.29,1.6230000000000002,0.511,8.456,2.716,13.519,1.6669999999999998,0.858,0.293,0.333,0.183,0.052000000000000005,0.027000000000000003,0.159
9.384,10.511,9.267,0.0252,9.384,9.66,1.234,1.661,0.725,6.542999999999998,1.137,9.384,-0.812,0.19,0.212,0.08900000000000001,0.13699999999999998,0.047,0.152,0.162
11.464,14.472,11.255,0.0215,11.492,6.905,4.419,1.032,0.17600000000000002,9.012,1.197,11.492,0.515,0.5489999999999999,0.205,0.4320000000000001,0.477,0.405,0.059,0.272
10.515,11.159,10.515,0.0253,9.29,7.188,1.985,2.639,0.522,6.101,0.96,9.29,-6.247000000000001,0.261,0.225,0.244,0.228,0.315,0.226,0.28600000000000003
17.404,21.239,17.262999999999998,0.0234,17.217,13.048,4.575,2.062,0.213,12.542,3.495,17.217,2.232,1.077,0.386,0.5710000000000001,0.281,0.695,0.213,0.314
9.262,24.829,9.155,0.0279,9.718,16.048,5.008,1.121,0.21600000000000005,13.02,4.565,9.718,0.6759999999999999,0.826,0.526,0.45,0.289,0.622,0.122,0.26
10.303,11.268,10.174,0.023,10.303,10.356,1.3219999999999998,1.3159999999999998,0.725,6.542999999999998,1.219,10.303,-0.906,0.209,0.212,0.08900000000000001,0.13699999999999998,0.047,0.152,0.162
23.622,40.597,22.901,0.009000000000000001,22.727,12.421,2.323,1.724,0.524,11.48,2.053,22.727,2.0,0.468,0.195,0.091,0.091,0.175,0.127,0.106
18.212,22.193,18.092,0.032,18.771,15.488,4.806,2.208,0.201,14.863,4.091,18.771,1.596,1.679,0.557,0.431,0.28600000000000003,0.573,0.134,0.257
20.426,29.541,20.0,0.0333,17.695999999999994,6.792000000000002,2.323,2.319,0.514,9.107,0.8220000000000001,17.695999999999994,0.731,1.199,0.828,0.165,0.158,0.07400000000000001,0.365,0.109
15.797,16.917,15.541,0.0174,15.797,12.17,2.398,1.6880000000000002,0.439,8.507,0.665,15.797,10.86,2.253,0.218,0.374,0.162,0.122,0.0,0.199
17.692,22.547,17.596,0.0398,24.961,8.496,1.852,3.823,0.6,9.571,0.6779999999999999,24.961,-1.006,0.98,1.262,0.158,0.093,0.122,0.35600000000000004,0.096
9.771,11.439,9.678,0.0289,11.025,3.856,1.042,1.739,0.863,14.154000000000002,2.199,11.025,1.06,0.7240000000000001,0.417,0.036000000000000004,0.107,0.446,0.152,0.067
12.444,9.746,12.264,0.0596,12.819,30.153,0.6920000000000001,1.518,0.7909999999999999,27.243,0.905,11.81,1.001,0.8340000000000001,0.813,0.028,0.059,0.565,0.152,0.035
8.929,13.295,8.857999999999997,0.0275,12.468,1.882,1.064,2.128,1.006,12.666,1.95,12.468,0.365,1.455,0.387,0.04,0.094,0.506,0.152,0.07200000000000001
11.897,25.898000000000003,11.736,0.0261,11.684,19.448,6.801,1.248,0.16,14.444,4.829,11.684,1.108,2.0580000000000003,0.556,0.557,0.29600000000000004,0.746,0.17600000000000002,0.309
8.107000000000001,12.156,8.107000000000001,0.0383,15.182,6.409,1.725,-42.0,0.645,6.257999999999999,2.435,14.911,-0.799,0.98,1.0,0.343,0.111,0.332,0.086,0.208
16.794,16.632,16.517,0.0254,16.936,12.505,2.547,1.4269999999999998,0.284,14.337,2.958,16.936,2.272,6.8260000000000005,0.0,0.35200000000000004,0.17600000000000002,0.061,0.025,0.165
19.148,25.511,19.006,0.0189,19.184,10.802,10.415,1.378,0.115,8.651,0.957,19.184,0.721,0.299,0.334,0.171,0.6729999999999999,0.16699999999999998,0.677,0.353
14.114,15.206,13.895,0.011200000000000002,14.226,9.209,1.6,0.985,0.757,7.006,1.575,14.226,1.004,2.56,0.159,0.133,0.12,0.214,0.165,0.153
17.032,18.703,16.762,0.0201,17.859,13.203,3.646,1.819,0.295,9.292,1.435,17.859,1.365,3.859,0.339,0.28300000000000003,0.211,0.027000000000000003,0.33,0.249
9.614,21.372,9.373,0.0273,9.894,16.82,4.519,1.341,0.212,14.929,3.544,9.894,2.714,0.522,0.38,0.37,0.23,0.505,0.12,0.17800000000000002
15.904000000000002,17.708,15.836,0.0214,15.972,9.087,3.652,1.924,0.345,7.612,0.5529999999999999,16.041,1.707,1.383,0.319,0.615,0.233,0.156,0.726,0.218
11.447,15.433,11.296,0.041900000000000014,15.898,18.553,1.331,9.407,0.905,7.255,2.233,15.752,1.69,0.98,0.6609999999999999,0.275,0.093,0.145,0.157,0.145
13.783,14.854,13.738,0.0363,16.496,11.397,4.725,2.713,0.243,9.812,4.077,16.496,-8.347000000000001,0.98,0.599,0.433,0.304,0.308,0.08900000000000001,0.267
16.65,20.87,16.434,0.0321,16.614,12.518,4.972,1.621,0.197,10.863,3.297,16.614,1.741,0.431,0.487,0.339,0.316,0.001,0.025,0.28800000000000003
3.12,54.619,3.065,0.0254,3.12,17.42,5.518,0.188,0.199,11.041,4.597,3.12,0.026,0.056,0.0,0.425,0.348,0.194,0.015,0.511
14.898,17.418,14.847,0.0202,14.55,9.108,2.8510000000000004,1.181,0.333,10.189,0.49,14.648,2.803,1.348,0.258,0.588,0.21,0.257,0.745,0.208
11.57,17.146,11.246,0.029900000000000006,11.764,6.714,2.9,1.013,0.4,5.358,2.6060000000000003,11.764,14.057,0.21600000000000005,0.319,0.563,0.262,0.034,0.158,0.342
17.249000000000002,23.237,17.02,0.0318,16.945,13.53,5.416,1.683,0.19,9.789,3.403,16.945,1.088,0.279,0.479,0.36,0.331,0.01,0.028,0.29600000000000004
11.415,9.08,11.126,0.0381,10.96,5.501,4.391,1.624,0.371,7.741,0.561,10.96,-0.134,0.98,0.39,0.217,0.292,0.382,0.287,0.155
27.836,33.242,27.808000000000003,0.0069,29.146,20.463,4.149,1.612,0.201,16.625,10.041,29.146,1.875,0.349,0.193,0.238,0.185,0.194,0.0,0.317
9.817,10.996,9.695,0.0218,9.817,10.106,1.29,1.7380000000000002,0.725,6.542999999999998,1.19,9.817,-0.8490000000000001,0.199,0.212,0.08900000000000001,0.13699999999999998,0.047,0.152,0.162
28.757,40.233,28.0,0.0254,28.757,20.014,6.796,2.003,0.17600000000000002,15.401,5.79,28.757,1.675,1.4409999999999998,0.0,0.489,0.276,0.0,0.052000000000000005,0.264
11.546,15.898,11.239,0.0233,11.87,9.112,2.384,1.048,0.368,9.26,0.897,11.87,0.768,0.691,0.259,0.304,0.22,0.205,0.373,0.251
2.374,19.021,2.343,0.0125,2.416,11.284,2.971,0.17600000000000002,0.307,9.508,1.209,2.416,0.621,0.116,0.228,0.732,0.217,0.396,0.29,0.294
13.806,22.716,13.3,0.0165,14.046,8.087,6.837999999999999,1.083,0.173,8.764,1.13,14.046,2.594,0.277,0.213,0.267,0.463,0.35200000000000004,0.275,0.177
14.371,20.5,14.287,0.0475,18.508,12.630999999999998,2.239,4.187,0.4270000000000001,9.941,3.513,10.012,6.354,2.145,0.795,0.384,0.119,0.316,0.14,0.181
9.558,21.167,9.318,0.0274,9.836,16.659000000000002,4.476,1.2,0.212,14.929,3.51,9.836,2.361,0.519,0.38,0.37,0.23,0.505,0.12,0.17800000000000002
16.565,12.844,16.565,0.0357,15.488,6.042999999999998,1.733,1.236,0.614,16.148,1.4240000000000002,15.488,1.248,0.98,0.575,0.113,0.118,0.383,0.152,0.049
12.977,15.444,12.783,0.016399999999999998,12.977,17.745,2.074,1.645,0.508,7.176,0.594,12.977,2.979,1.0490000000000002,0.171,0.37,0.171,0.125,0.0,0.202
6.966,9.839,6.926,0.06269999999999999,6.659,7.774,2.679,2.265,0.298,9.26,2.142,6.659,-1.34,0.175,0.416,0.422,0.415,0.368,0.118,0.263
14.389,15.758,14.295,0.0349,18.793,13.049,4.908,2.8960000000000004,0.212,11.092,4.234,18.793,-23.773000000000003,0.98,0.655,0.43,0.271,0.287,0.097,0.253
17.561,22.829,17.479,0.0524,29.784,3.367,1.683,3.455,0.574,4.374,0.985,29.784,-32.856,0.98,1.539,0.287,0.058,0.147,0.046,0.193
14.192,15.558,14.015999999999998,0.0117,14.432,8.908999999999997,1.51,0.974,0.589,9.072,1.5719999999999998,14.432,0.695,4.484,0.166,0.131,0.112,0.259,0.168,0.147
5.57,124.134,5.414,0.0254,5.517,23.014,8.29,0.232,0.159,17.877,4.914,5.517,0.096,0.059,0.0,0.401,0.272,0.194,0.017,0.355
9.684,38.401,9.664,0.0481,9.543,5.647,3.222,1.146,0.284,5.801,1.518,9.543,0.475,0.064,0.424,0.327,0.28300000000000003,0.024,0.029,0.263
14.204,11.371,14.154000000000002,0.0218,14.305,9.275,2.256,1.185,0.579,6.481,1.239,14.305,0.304,3.509,0.304,0.251,0.19,0.188,0.218,0.28
18.267,19.243,18.136,0.032,18.267,14.08,5.678,2.342,0.184,11.005,3.567,18.267,3.899,2.697,0.5579999999999999,0.339,0.324,0.0,0.024,0.28800000000000003
13.989,19.707,13.890999999999998,0.0219,13.989,9.323,3.573,0.98,0.327,7.9929999999999986,2.927,13.989,1.467,0.317,0.28800000000000003,0.343,0.272,0.0,0.024,0.379
19.141,25.415,18.942,0.0101,21.449,20.808000000000003,5.058,1.768,0.238,13.771,2.809,21.449,1.781,1.767,0.198,0.063,0.245,0.105,0.152,0.11
15.723,20.381,15.564,0.0269,17.116,11.804,4.021,2.255,0.249,11.147,3.137,17.116,2.145,2.367,0.422,0.616,0.257,0.637,0.187,0.32299999999999995
15.963,15.828,15.896,0.0235,16.165,12.37,2.819,1.293,0.359,8.652000000000001,0.967,14.622,-0.994,2.101,0.315,0.4920000000000001,0.171,0.043,0.7070000000000001,0.234
16.653,17.410999999999998,16.303,0.0278,17.134,5.898,3.097,1.338,0.327,8.774,1.129,17.134,2.255,3.704,0.39,0.213,0.204,0.321,0.336,0.133
4.606,30.574,4.577,0.0068000000000000005,4.447,11.755,1.5119999999999998,0.236,0.521,9.722,5.134,4.447,0.188,0.98,0.116,0.162,0.12,0.312,0.0,0.206
5.504,35.78,5.473,0.0075,5.4529999999999985,14.929,1.967,0.279,0.462,9.859,6.527,5.4529999999999985,0.281,0.071,0.123,0.173,0.125,0.34700000000000003,0.0,0.219
18.164,21.566,18.052,0.016,18.164,11.428,5.178,1.581,0.223,10.361,3.733,18.164,0.868,0.863,0.284,0.339,0.29100000000000004,0.179,0.031,0.365
12.39,12.547,12.001,0.0393,12.39,5.648,1.981,1.4409999999999998,0.477,6.0779999999999985,2.178,12.39,-1.015,2.108,0.472,0.471,0.17800000000000002,0.015,0.16899999999999998,0.203
34.505,19.081,33.779,0.0262,38.663,9.505,16.558,4.296,0.056,13.353,0.727,39.374,0.361,0.98,0.995,0.231,1.074,0.078,0.52,0.201
16.173,20.87,16.005,0.0269,17.555999999999994,12.216,4.2189999999999985,2.113,0.243,11.473,3.2310000000000003,17.555999999999994,2.357,1.499,0.423,0.627,0.252,0.562,0.16899999999999998,0.318
19.083,33.335,18.985,0.008100000000000001,18.416,13.63,1.256,0.976,0.541,11.189,4.548,18.416,0.985,0.98,0.124,0.14400000000000002,0.106,0.273,0.0,0.189
11.138,15.083,11.064,0.0262,10.929,7.485,2.231,0.8590000000000001,0.521,5.218,0.923,10.929,0.29,0.815,0.255,0.308,0.222,0.201,0.138,0.34700000000000003
13.282,20.16,13.282,0.0493,16.326,11.092,2.07,3.366,0.45,9.375,3.375,9.077,4.805,0.08199999999999999,0.695,0.39,0.131,0.348,0.14400000000000002,0.195
14.989,15.972,14.82,0.0266,15.611,10.572,4.152,1.331,0.228,8.746,2.31,15.611,0.813,0.98,0.402,0.479,0.315,0.132,0.243,0.32
12.93,15.195,12.656,0.0288,13.155,6.901,3.065,0.6579999999999999,0.33,8.671,0.895,13.155,-0.45,0.24,0.321,0.217,0.242,0.33,0.365,0.142
10.035,12.083,9.959,0.0267,11.249,2.825,1.107,1.372,0.979,14.277,2.411,11.249,0.902,1.374,0.41,0.036000000000000004,0.112,0.4270000000000001,0.152,0.067
17.465,22.569000000000006,16.995,0.0279,21.082,16.04,3.638,3.279,0.3,10.763,3.788,21.082,2.829,10.484000000000002,0.552,0.423,0.185,0.32,0.158,0.225
23.556,32.532,23.442,0.0193,23.274,16.016,10.952,1.402,0.11,10.847,1.6269999999999998,23.274,1.183,0.994,0.412,0.6509999999999999,0.414,0.023,0.664,0.34700000000000003
19.772,30.179,19.618,0.0087,19.504,13.557,1.713,1.0,0.521,10.234,5.712999999999999,19.504,1.094,0.228,0.116,0.165,0.122,0.194,0.0,0.212
17.768,21.821,17.663,0.0116,17.122,29.26,4.637,1.784,0.204,14.942,2.641,17.122,1.401,1.445,0.17600000000000002,0.066,0.29,0.105,0.152,0.118
7.5,7.167999999999998,7.377999999999999,0.0332,7.5,6.738,0.836,0.833,0.956,6.655,0.8640000000000001,7.5,2.47,0.26,0.245,0.069,0.113,0.039,0.152,0.127
11.984000000000002,26.889,11.621,0.0194,11.958,30.567,1.505,1.212,0.7609999999999999,6.8370000000000015,1.494,11.958,0.127,0.07,0.21600000000000005,0.07,0.142,0.13,0.152,0.162
17.327,16.692999999999998,16.595,0.0315,17.327,14.177,2.401,1.976,0.44,11.456,2.224,16.930999999999994,2.852,7.645,0.542,0.326,0.15,0.326,0.343,0.156
16.327,18.433,16.149,0.0244,16.456,13.539,4.045,1.6740000000000002,0.278,8.991,2.4,16.456,2.0,1.354,0.368,0.458,0.266,0.179,0.282,0.293
13.380999999999998,8.359,13.380999999999998,0.0295,13.595,9.329,2.231,0.884,0.433,8.052999999999999,1.014,13.595,0.321,0.98,0.382,0.252,0.162,0.249,0.214,0.248
20.404,26.719,20.208,0.013500000000000002,21.445,15.924,3.576,1.6980000000000002,0.28,12.28,3.3110000000000004,21.445,2.166,1.3119999999999998,0.368,0.273,0.172,0.261,0.16399999999999998,0.217
14.993,16.217,14.77,0.0264,14.993,11.734000000000002,3.957,1.376,0.276,8.369,2.094,14.993,2.482,1.968,0.363,0.479,0.272,0.13,0.279,0.295
16.348,18.816,16.293,0.0184,15.967,9.839,3.08,1.318,0.333,10.189,0.529,16.074,2.097,1.479,0.258,0.588,0.21,0.257,0.745,0.208
16.989,15.951,16.208,0.0321,16.989,10.588,2.405,1.939,0.415,10.542,2.156,14.591,-4.364,3.053,0.488,0.344,0.153,0.284,0.34,0.168
17.727999999999994,10.915,17.616,0.0321,20.445,8.823,2.416,2.123,0.462,8.061,0.722,20.903,-1.654,0.98,0.6579999999999999,0.52,0.124,0.158,0.7040000000000001,0.16399999999999998
