,vwretd,ptb,vwretx,DATE,CAPEI,ewretd,ewretx,PEG_1yrforward,accrual,pretret_earnat,ps,roe,pcf,pe_op_dil,BID,NEXT_DAY_PREDICTION
1071,0.073963,3.792,0.07256599999999999,1443657600000000000,32.041,0.052873,0.051512,1.344,0.028,0.318,3.739,0.16699999999999998,17.965,23.5,113.66,0.0
1072,0.002442,3.862,0.000176,1446336000000000000,28.852,0.007333,0.005435,2.293,0.029,0.329,3.575,0.172,17.195999999999998,22.033,113.49,0.0
1073,-0.031045,2.562,-0.033025,1146441600000000000,23.113000000000003,-0.044331,-0.045982,2.191,0.06,0.175,2.009,0.157,9.938,16.502,33.16,1.0
1074,-0.000386,2.595,-0.001881,1149120000000000000,23.413,-0.008479,-0.010474,2.089,0.06,0.175,2.035,0.157,10.067,16.715999999999998,33.6,1.0
1075,-0.001884,2.734,-0.002927,1151712000000000000,24.66,-0.022698,-0.023752,1.781,0.06,0.175,2.144,0.157,10.603,17.607,35.39,1.0
1076,0.025048,2.642,0.022975,1154390400000000000,24.082,0.025011,0.023562,1.22,0.051,0.17600000000000002,2.147,0.166,10.775,17.26,35.88,1.0
1077,0.019424,2.904,0.018105,1157068800000000000,26.465,0.009006,0.007432999999999999,1.285,0.051,0.17600000000000002,2.359,0.166,11.841,18.808,39.13,1.0
1078,0.037133,3.064,0.036087,1159660800000000000,27.932,0.046211,0.045186,1.148,0.051,0.17600000000000002,2.49,0.166,12.498,20.154,41.88,1.0
1079,0.023705,3.093,0.02134,1162339200000000000,27.289,0.031168,0.029505,1.101,0.048,0.179,2.472,0.16899999999999998,12.37,19.341,41.97,1.0
1080,0.010854,3.267,0.009151,1164931200000000000,28.824,0.0148,0.012585,1.102,0.048,0.179,2.611,0.16899999999999998,13.066,20.429,44.28,1.0
1081,0.019401,3.229,0.018466,1167609600000000000,28.49,0.022283,0.021357,1.074,0.048,0.179,2.58,0.16899999999999998,12.914,20.438,44.31,0.0
1082,0.023841,4.357,0.021528,1209600000000000000,31.137,0.031787,0.029774,1.729,0.098,0.234,2.91,0.155,12.390999999999998,18.772,59.22,0.0
1083,-0.078433,4.13,-0.080247,1212278400000000000,29.509,-0.086625,-0.088745,1.51,0.098,0.234,2.758,0.155,11.744000000000002,17.791,56.13,1.0
1084,-0.013328,4.392,-0.014677,1214870400000000000,31.383000000000006,-0.001295,-0.002657,1.575,0.098,0.234,2.9330000000000003,0.155,12.49,18.921,59.73,1.0
1085,0.010563,4.4510000000000005,0.008574,1217548800000000000,29.91,0.013022999999999998,0.011122,0.76,0.04,0.24,2.987,0.277,12.438,18.398,62.04,0.0
1086,-0.098007,4.4289999999999985,-0.099796,1220227200000000000,29.765,-0.120091,-0.122188,0.733,0.04,0.24,2.9730000000000003,0.277,12.378,18.309,61.63,0.0
1087,-0.184621,4.159,-0.186108,1222819200000000000,27.947,-0.205222,-0.206835,0.6890000000000001,0.04,0.24,2.7910000000000004,0.277,11.622,17.19,57.87,1.0
1088,-0.084615,4.663,-0.087354,1225497600000000000,26.093000000000004,-0.13032,-0.132591,0.597,0.038,0.247,2.762,0.29100000000000004,11.424,16.274,58.65,1.0
1089,0.022148,4.936,0.019081,1228089600000000000,27.621,0.042176,0.037024,0.623,0.038,0.247,2.923,0.29100000000000004,12.093,17.227,62.13,0.0
1090,-0.077323,4.605,-0.078717,1230768000000000000,25.769,-0.024042,-0.025384,0.5820000000000001,0.038,0.247,2.727,0.29100000000000004,11.282,16.072,57.98,0.0
1091,-0.100214,4.061,-0.103401,1233446400000000000,20.201,-0.107667,-0.109769,3.0,0.055,0.26,2.474,0.282,9.833,14.276,52.17,1.0
1092,0.08669,4.242,0.083432,1235865600000000000,21.098000000000006,0.107474,0.104391,3.805,0.055,0.26,2.584,0.282,10.27,14.91,54.5,0.0
1093,0.109359,4.143,0.107522,1238544000000000000,20.608,0.192762,0.190929,4.335,0.055,0.26,2.524,0.282,10.032,14.56,53.34,1.0
1094,0.067788,4.752,0.065138,1241136000000000000,23.374,0.10233,0.10021,4.348,0.042,0.252,2.8310000000000004,0.292,11.685,15.986,59.0,0.0
1095,-0.003098,4.631,-0.00504,1243814400000000000,22.78,0.023921,0.021352,2.754,0.042,0.252,2.759,0.292,11.388,15.58,57.43,0.0
1096,0.081719,4.435,0.08029800000000001,1246406400000000000,21.817,0.085217,0.083763,2.638,0.042,0.252,2.643,0.292,10.907,14.921,55.01,1.0
1097,0.031459,4.283,0.0293,1249084800000000000,21.107,0.056864,0.055310000000000005,2.489,0.051,0.26,2.721,0.294,10.716,15.118,56.19,1.0
1098,0.045222000000000005,4.346,0.043582,1251763200000000000,21.418000000000006,0.071255,0.069383,2.525,0.051,0.26,2.761,0.294,10.874,15.341,57.04,1.0
1099,-0.027993,4.463,-0.02925,1254355200000000000,21.996,-0.050612,-0.051739,2.593,0.051,0.26,2.8360000000000003,0.294,11.168,15.755,58.62,1.0
1100,0.057098,4.765,0.054642,1257033600000000000,22.575,0.028476,0.026485,1.999,0.053,0.267,3.056,0.306,11.682,16.558,63.25,0.0
1101,0.028419,4.704,0.026392,1259625600000000000,22.286,0.055001,0.051972,2.042,0.053,0.267,3.017,0.306,11.532,16.346,62.4,0.0
1102,-0.037096,4.703,-0.038109,1262304000000000000,22.282,-0.011388,-0.012292,1.973,0.053,0.267,3.016,0.306,11.53,16.343,62.39,1.0
1103,0.034774,4.4860000000000015,0.032688,1264982400000000000,20.6,0.033602999999999994,0.032232,1.374,0.041,0.269,3.02,0.307,11.946,16.043,63.86,1.0
1104,0.063606,4.688,0.06192,1267401600000000000,21.526,0.069289,0.06725199999999999,1.4680000000000002,0.041,0.269,3.156,0.307,12.483,16.764,66.72,1.0
1105,0.020043,4.957,0.01893,1270080000000000000,22.762,0.057842999999999985,0.056698,1.519,0.041,0.269,3.337,0.307,13.199000000000002,17.736,70.58,0.0
1106,-0.079136,4.682,-0.081224,1272672000000000000,22.165,-0.076929,-0.078435,1.162,0.047,0.279,3.09,0.32299999999999995,11.904000000000002,16.113,66.84,0.0
1107,-0.050725,4.612,-0.052465,1275350400000000000,21.834,-0.056799,-0.058868,1.212,0.047,0.279,3.044,0.32299999999999995,11.726,15.872,65.85,1.0
1108,0.070292,4.882,0.068594,1277942400000000000,23.113000000000003,0.05994,0.05868200000000001,1.283,0.047,0.279,3.2230000000000003,0.32299999999999995,12.414,16.802,69.72,1.0
1109,-0.042813,5.409,-0.044938,1280620800000000000,23.119,-0.047566,-0.049083,1.25,0.036000000000000004,0.28300000000000003,3.298,0.32299999999999995,13.243,16.951,72.97,1.0
1110,0.091518,5.516,0.089635,1283299200000000000,23.578000000000007,0.096418,0.094485,1.251,0.036000000000000004,0.28300000000000003,3.364,0.32299999999999995,13.505999999999998,17.288,74.49,1.0
1111,0.038531,5.757999999999999,0.037009,1285891200000000000,24.609,0.040681,0.039488,1.306,0.036000000000000004,0.28300000000000003,3.511,0.32299999999999995,14.097,18.044,77.75,1.0
1112,0.005108,5.524,0.002908,1288569600000000000,23.703000000000007,0.010736,0.008971999999999999,1.11,0.036000000000000004,0.294,3.471,0.331,13.802,17.596,78.31,0.0
1113,0.06715,5.416,0.064817,1291161600000000000,23.237,0.068851,0.065469,1.088,0.036000000000000004,0.294,3.403,0.331,13.53,17.249000000000002,76.75,0.0
1114,0.019157,5.198,0.018203,1293840000000000000,22.302,0.014412,0.013611000000000002,1.044,0.036000000000000004,0.294,3.266,0.331,12.986,16.555,73.67,1.0
1115,-0.057472,5.732,-0.059612,1312156800000000000,24.105,-0.075715,-0.077329,1.383,0.052000000000000005,0.305,3.653,0.344,13.586,18.339,90.39,0.0
1116,-0.084873,5.568,-0.086564,1314835200000000000,23.415,-0.10092,-0.102888,1.389,0.052000000000000005,0.305,3.548,0.344,13.196,17.813,87.81,1.0
1117,0.113977,5.8870000000000005,0.112566,1317427200000000000,24.756,0.107697,0.106575,1.494,0.052000000000000005,0.305,3.751,0.344,13.952,18.834,92.87,1.0
1118,-0.06553099999999999,5.654,-0.067942,1335830400000000000,21.318,-0.06843400000000001,-0.070404,2.091,0.051,0.314,3.309,0.35600000000000004,12.557,16.668,89.39,0.0
1119,0.038156,5.603,0.036055,1338508800000000000,21.124,0.034188,0.031622000000000004,2.72,0.051,0.314,3.279,0.35600000000000004,12.443,16.517,88.52,1.0
1120,0.010266,5.6560000000000015,0.009012,1341100800000000000,21.322,-0.003281,-0.004484,2.929,0.051,0.314,3.309,0.35600000000000004,12.56,16.672,89.35,1.0
1121,0.026265,5.8439999999999985,0.023665,1343779200000000000,20.274,0.02482,0.022964,6.332000000000002,0.048,0.309,3.287,0.35,12.763,16.820999999999998,89.49,1.0
1122,0.026539,5.992000000000001,0.024597,1346457600000000000,20.786,0.034925,0.03269,6.059,0.048,0.309,3.37,0.35,13.085,17.246,91.74,0.0
1123,-0.014101,5.669,-0.01555,1349049600000000000,19.664,-0.013477,-0.014781,6.142,0.048,0.309,3.189,0.35,12.379,16.316,86.79,1.0
1124,-0.001637,2.779,-0.003552000000000001,1138752000000000000,19.853,0.004836,0.003476,0.12,0.022,0.261,1.176,0.242,10.879,2.135,86.83,0.0
1125,0.019053,2.725,0.017585,1141171200000000000,19.469,0.036978,0.035232,0.117,0.022,0.261,1.153,0.242,10.668,2.094,84.98,0.0
1126,0.012965,2.545,0.011494,1143849600000000000,17.825,0.009791,0.008497,0.098,0.004,0.264,1.086,0.244,11.045,1.93,81.84,0.0
1127,-0.031045,2.497,-0.033025,1146441600000000000,17.492,-0.044331,-0.045982,0.096,0.004,0.264,1.0659999999999998,0.244,10.839,1.894,80.34,1.0
1128,-0.000386,2.519,-0.001881,1149120000000000000,17.642,-0.008479,-0.010474,0.097,0.004,0.264,1.075,0.244,10.932,1.91,81.02,0.0
1129,-0.001884,2.407,-0.002927,1151712000000000000,15.257,-0.022698,-0.023752,3.848,0.03,0.249,1.012,0.233,9.07,14.657,78.94,1.0
1130,0.025048,2.461,0.022975,1154390400000000000,15.597,0.025011,0.023562,3.934,0.03,0.249,1.034,0.233,9.272,14.983,80.76,1.0
1131,0.019424,2.67,0.018105,1157068800000000000,16.922,0.009006,0.007432999999999999,4.268,0.03,0.249,1.122,0.233,10.06,16.256,87.63,1.0
1132,0.037133,2.759,0.036087,1159660800000000000,17.662,0.046211,0.045186,0.5770000000000001,0.032,0.237,1.123,0.217,10.478,2.204,91.76,1.0
1133,0.023705,2.971,0.02134,1162339200000000000,19.021,0.031168,0.029505,0.621,0.032,0.237,1.209,0.217,11.284,2.374,98.98,1.0
1134,0.010854,2.974,0.009151,1164931200000000000,19.037,0.0148,0.012585,0.622,0.032,0.237,1.21,0.217,11.294,2.376,99.03,0.0
1135,0.019401,2.843,0.018466,1167609600000000000,18.399,0.022283,0.021357,0.281,0.011,0.231,1.189,0.219,12.632,2.3040000000000003,98.84,1.0
1136,-0.013994,3.005,-0.015985,1170288000000000000,19.453,0.002111,0.000857,0.297,0.011,0.231,1.257,0.219,13.355,2.436,104.55,1.0
1137,0.012946,3.057,0.011471,1172707200000000000,19.786,0.0065450000000000005,0.004804999999999999,0.302,0.011,0.231,1.278,0.219,13.584,2.478,106.2,0.0
1138,0.039821,3.05,0.038455,1175385600000000000,19.923,0.027044,0.025768,0.298,0.025,0.228,1.31,0.219,12.816,2.466,53.84,1.0
1139,0.038932,3.214,0.036643,1177977600000000000,20.992,0.023123,0.021362,0.314,0.025,0.228,1.38,0.219,13.504,2.5980000000000003,56.52,1.0
1140,-0.014754,3.301,-0.016117,1180656000000000000,21.562,-0.007906,-0.009856,0.32299999999999995,0.025,0.228,1.4169999999999998,0.219,13.871,2.669,58.25,0.0
1141,-0.031758,3.09,-0.032762,1183248000000000000,18.776,-0.043537,-0.044642,1.4469999999999998,0.038,0.227,1.33,0.224,11.555,19.533,56.39,0.0
1142,0.011631,3.084,0.009678,1185926400000000000,18.739,-0.011712,-0.013287,1.445,0.038,0.227,1.327,0.224,11.532,19.495,56.33,1.0
1143,0.040849,3.2110000000000003,0.039332,1188604800000000000,19.511,0.025364,0.023661,1.504,0.038,0.227,1.382,0.224,12.007,20.298,58.61,1.0
1144,-0.013328,2.9560000000000004,-0.014677,1214870400000000000,16.705,-0.001295,-0.002657,3.26,0.005,0.238,1.242,0.254,11.947,16.96,58.63,1.0
1145,0.010563,3.053,0.008574,1217548800000000000,17.254,0.013022999999999998,0.011122,3.367,0.005,0.238,1.283,0.254,12.34,17.517,60.58,1.0
1146,-0.098007,3.37,-0.099796,1220227200000000000,19.045,-0.120091,-0.122188,3.717,0.005,0.238,1.416,0.254,13.621,19.335,66.89,0.0
1147,0.081719,2.545,0.08029800000000001,1246406400000000000,14.819,0.085217,0.083763,-2.456,0.019,0.219,1.154,0.18,12.744000000000002,14.866,56.64,0.0
1148,0.031459,2.489,0.0293,1249084800000000000,14.492,0.056864,0.055310000000000005,-2.402,0.019,0.219,1.128,0.18,12.463,14.538,55.43,1.0
1149,0.045222000000000005,2.907,0.043582,1251763200000000000,16.928,0.071255,0.069383,-2.805,0.019,0.219,1.318,0.18,14.558,16.982,64.57,0.0
1150,0.070292,2.967,0.068594,1277942400000000000,17.734,0.05994,0.05868200000000001,1.938,0.091,0.201,1.5219999999999998,0.207,9.147,19.078,73.6,0.0
1151,-0.042813,2.805,-0.044938,1280620800000000000,16.766,-0.047566,-0.049083,1.842,0.091,0.201,1.439,0.207,8.648,18.135,70.06,1.0
1152,0.091518,3.212,0.089635,1283299200000000000,19.194000000000006,0.096418,0.094485,2.109,0.091,0.201,1.648,0.207,9.9,20.762,80.15,1.0
1153,0.038531,3.27,0.037009,1285891200000000000,19.621,0.040681,0.039488,0.396,0.052000000000000005,0.212,1.629,0.208,11.844,5.127999999999999,81.39,1.0
1154,0.005108,3.458,0.002908,1288569600000000000,20.75,0.010736,0.008971999999999999,0.388,0.052000000000000005,0.212,1.723,0.208,12.526,5.424,86.13,0.0
1155,0.06715,3.43,0.064817,1291161600000000000,20.579,0.068851,0.065469,0.385,0.052000000000000005,0.212,1.709,0.208,12.422,5.379,85.49,0.0
1156,0.019157,3.221,0.018203,1293840000000000000,19.493,0.014412,0.013611000000000002,0.331,0.029,0.217,1.616,0.214,13.165,4.9689999999999985,82.48,1.0
1157,0.038165,3.477,0.036232,1296518400000000000,21.041,0.037036,0.035725,0.35700000000000004,0.029,0.217,1.745,0.214,14.21,5.363,89.12,0.0
1158,0.003366,2.9560000000000004,0.0017809999999999996,1298937600000000000,17.89,0.008605,0.006786,0.284,0.029,0.217,1.483,0.214,12.082,4.56,75.69,1.0
1159,0.028688,3.194,0.027573,1301616000000000000,18.862,0.019203,0.018109,0.409,0.013,0.215,1.568,0.213,14.084,4.877,82.3,1.0
1160,-0.014935,3.276,-0.016942,1304208000000000000,19.35,-0.018549,-0.020191,0.42,0.013,0.215,1.608,0.213,14.449000000000002,5.003,84.46,1.0
1161,-0.018395,3.491,-0.020161,1306886400000000000,20.617,-0.024106,-0.026251,0.447,0.013,0.215,1.713,0.213,15.395,5.331,89.95,1.0
1162,-0.02247,3.4530000000000003,-0.023611,1309478400000000000,19.09,-0.021813,-0.022838,2.003,-0.022,0.214,1.629,0.218,18.756,20.535,90.02,0.0
1163,-0.057472,3.319,-0.059612,1312156800000000000,18.349,-0.075715,-0.077329,1.926,-0.022,0.214,1.5659999999999998,0.218,18.027,19.738,86.67,0.0
1164,-0.084873,3.275,-0.086564,1314835200000000000,18.107,-0.10092,-0.102888,1.9,-0.022,0.214,1.545,0.218,17.79,19.478,85.5,1.0
1165,0.113977,3.637,0.112566,1317427200000000000,20.476,0.107697,0.106575,0.399,-0.038,0.228,1.668,0.227,21.343000000000004,5.18,96.35,0.0
1166,-0.006226,3.631,-0.008893,1320105600000000000,20.44,-0.020645,-0.02248,0.398,-0.038,0.228,1.666,0.227,21.305,5.171,96.18,1.0
1167,0.003702,3.638,0.001454,1322697600000000000,20.48,-0.003561,-0.00702,0.373,-0.038,0.228,1.669,0.227,21.348000000000006,5.181,96.37,1.0
1168,0.054076,3.898,0.052929,1325376000000000000,21.276,0.085342,0.08443200000000001,0.454,-0.034,0.229,1.722,0.228,21.774,5.485,103.99,1.0
1169,0.041186,4.045,0.038914,1328054400000000000,22.08,0.036494,0.035003,0.471,-0.034,0.229,1.787,0.228,22.597,5.692,107.94,1.0
1170,0.023994,4.065,0.02211,1330560000000000000,22.186,0.017608000000000002,0.015303,0.474,-0.034,0.229,1.795,0.228,22.706,5.7189999999999985,108.41,1.0
1171,-0.006801000000000001,4.05,-0.008019,1333238400000000000,22.287,-0.009106,-0.010235,0.475,-0.036000000000000004,0.236,1.803,0.233,23.324,5.731,111.85,0.0
1172,-0.06553099999999999,3.916,-0.067942,1335830400000000000,21.552,-0.06843400000000001,-0.070404,0.459,-0.036000000000000004,0.236,1.743,0.233,22.554,5.542000000000002,108.22,0.0
1173,0.038156,3.178,0.036055,1338508800000000000,17.488,0.034188,0.031622000000000004,0.3720000000000001,-0.036000000000000004,0.236,1.415,0.233,18.301,4.497,87.74,1.0
1174,0.010266,3.273,0.009012,1341100800000000000,17.637,-0.003281,-0.004484,2.171,-0.021,0.223,1.408,0.22,17.892,19.57,93.35,1.0
1175,0.026265,3.414,0.023665,1343779200000000000,18.394,0.02482,0.022964,2.496,-0.021,0.223,1.469,0.22,18.661,20.411,97.37,0.0
1176,0.026539,3.3280000000000003,0.024597,1346457600000000000,17.930999999999994,0.034925,0.03269,2.434,-0.021,0.223,1.432,0.22,18.191,19.897,94.91,0.0
1177,-0.014101,3.28,-0.01555,1349049600000000000,17.223,-0.013477,-0.014781,0.45,0.01,0.223,1.378,0.218,14.042,4.82,91.39,1.0
1178,0.006193,3.499,0.0029530000000000003,1351728000000000000,18.373,0.00279,0.00014199999999999998,0.48,0.01,0.223,1.47,0.218,14.98,5.141,97.5,0.0
1179,0.012531,3.705,0.00898,1354320000000000000,19.451,0.021872,0.016406,0.508,0.01,0.223,1.557,0.218,15.859000000000002,5.443,51.6,1.0
1180,0.012531,3.705,0.00898,1354320000000000000,19.451,0.021872,0.016406,0.508,0.01,0.223,1.557,0.218,15.859000000000002,5.443,51.6,1.0
1181,0.054094,3.864,0.052887,1356998400000000000,19.953,0.06350900000000001,0.06268,0.481,0.021,0.226,1.591,0.221,15.193,5.561,54.07,1.0
1182,0.008331999999999999,3.893,0.006128,1359676800000000000,20.105,0.0035,0.00206,0.485,0.021,0.226,1.6030000000000002,0.221,15.308,5.603,54.47,1.0
1183,0.035274,4.2189999999999985,0.033509,1362096000000000000,21.784,0.031419,0.029529000000000007,0.525,0.021,0.226,1.737,0.221,16.587,6.0710000000000015,59.0,1.0
1184,0.052680999999999985,4.018,0.051244000000000005,1372636800000000000,21.944000000000006,0.054898,0.05372,1.94,0.034,0.218,1.771,0.229,14.808,23.39,62.92,0.0
1185,-0.025714,4.012,-0.027891000000000003,1375315200000000000,21.909,-0.017278,-0.019029,1.937,0.034,0.218,1.768,0.229,14.784,23.353,62.78,1.0
1186,0.037477,4.6389999999999985,0.035682,1377993600000000000,25.334,0.051828,0.049754,2.239,0.034,0.218,2.044,0.229,17.096,27.004,72.66,1.0
1187,-0.020523,4.922,-0.021819,1404172800000000000,23.327,-0.035223000000000004,-0.036411,1.794,0.017,0.226,1.916,0.245,17.741,25.97,77.14,1.0
1188,0.040186,5.013,0.038183,1406851200000000000,23.756,0.033697000000000005,0.032156,1.827,0.017,0.226,1.952,0.245,18.068,26.448,78.56,1.0
1189,-0.025129,5.693,-0.026823000000000003,1409529600000000000,26.977,-0.044988,-0.046891,2.176,0.017,0.226,2.216,0.245,20.517,30.034,89.2,1.0
1190,0.012095,6.147,0.010881,1435708800000000000,30.545,-0.027144,-0.028387,2.4,0.07,0.235,2.553,0.278,16.69,31.141,115.22,0.0
1191,-0.059996,5.9620000000000015,-0.062061,1438387200000000000,29.625,-0.047295,-0.049309,2.3280000000000003,0.07,0.235,2.476,0.278,16.188,30.203000000000007,111.76,1.0
1192,-0.033738,6.561,-0.035673,1441065600000000000,32.6,-0.049922,-0.052219000000000015,2.562,0.07,0.235,2.724,0.278,17.813,33.235,122.94,1.0
1193,-0.001637,3.248,-0.003552000000000001,1138752000000000000,22.841,0.004836,0.003476,-1.3730000000000002,0.128,0.313,3.0860000000000003,0.227,8.083,14.11,20.65,0.0
1194,0.019053,3.064,0.017585,1141171200000000000,21.546,0.036978,0.035232,-0.59,0.128,0.313,2.911,0.227,7.625,13.329,19.49,1.0
1195,0.012965,3.151,0.011494,1143849600000000000,22.156,0.009791,0.008497,-0.454,0.128,0.313,2.9930000000000003,0.227,7.841,13.685,19.98,0.0
1196,-0.031045,2.998,-0.033025,1146441600000000000,19.819000000000006,-0.044331,-0.045982,-0.428,0.112,0.281,2.735,0.208,7.962999999999999,13.448,18.04,1.0
1197,-0.000386,3.134,-0.001881,1149120000000000000,20.717,-0.008479,-0.010474,-0.424,0.112,0.281,2.859,0.208,8.324,14.179,18.97,0.0
1198,-0.001884,2.969,-0.002927,1151712000000000000,19.63,-0.022698,-0.023752,-0.386,0.112,0.281,2.709,0.208,7.888,13.433,18.02,1.0
1199,0.025048,3.201,0.022975,1154390400000000000,21.081,0.025011,0.023562,-0.402,0.107,0.247,3.042,0.181,9.629,16.585,19.54,1.0
1200,0.019424,3.359,0.018105,1157068800000000000,22.12,0.009006,0.007432999999999999,-0.429,0.107,0.247,3.192,0.181,10.103,17.432000000000002,20.58,1.0
1201,0.037133,3.489,0.036087,1159660800000000000,22.98,0.046211,0.045186,-0.485,0.107,0.247,3.3160000000000003,0.181,10.496,18.085,21.3,1.0
1202,0.023705,3.486,0.02134,1162339200000000000,22.408,0.031168,0.029505,-0.535,0.08800000000000001,0.206,3.437,0.166,12.158,21.183000000000003,21.38,0.0
1203,0.010854,3.299,0.009151,1164931200000000000,21.209,0.0148,0.012585,-0.506,0.08800000000000001,0.206,3.253,0.166,11.507,20.05,20.24,1.0
1204,0.019401,3.415,0.018466,1167609600000000000,21.953000000000007,0.022283,0.021357,0.7509999999999999,0.08800000000000001,0.206,3.367,0.166,11.91,20.752,20.96,0.0
1205,-0.013994,3.102,-0.015985,1170288000000000000,19.149,0.002111,0.000857,0.863,0.115,0.16699999999999998,3.245,0.13699999999999998,10.812,23.643,19.85,0.0
1206,0.012946,2.988,0.011471,1172707200000000000,18.443,0.0065450000000000005,0.004804999999999999,0.8320000000000001,0.115,0.16699999999999998,3.1260000000000003,0.13699999999999998,10.413,22.774,19.11,1.0
1207,0.039821,3.375,0.038455,1175385600000000000,20.832,0.027044,0.025768,0.977,0.115,0.16699999999999998,3.53,0.13699999999999998,11.762,25.595,21.5,1.0
1208,0.038932,3.4130000000000003,0.036643,1177977600000000000,21.946,0.023123,0.021362,0.953,0.1,0.17600000000000002,3.651,0.149,12.789,26.405,22.17,1.0
1209,-0.014754,3.661,-0.016117,1180656000000000000,23.542,-0.007906,-0.009856,1.068,0.1,0.17600000000000002,3.917,0.149,13.719,28.262,23.73,0.0
1210,-0.031758,3.653,-0.032762,1183248000000000000,23.491,-0.043537,-0.044642,0.893,0.1,0.17600000000000002,3.908,0.149,13.69,28.119,23.61,1.0
1211,-0.021664,2.677,-0.023605,1201824000000000000,17.078,-0.021401,-0.022916,0.908,0.109,0.231,3.015,0.174,9.155,17.215,19.97,1.0
1212,-0.010419,2.807,-0.012158,1204329600000000000,17.906,-0.025309,-0.027567,1.412,0.109,0.231,3.161,0.174,9.599,18.259,21.18,1.0
1213,0.051106,2.9530000000000003,0.049781,1207008000000000000,18.839,0.031907,0.03049,3.18,0.109,0.231,3.326,0.174,10.099,19.19,22.27,1.0
1214,0.023841,3.252,0.021528,1209600000000000000,20.065,0.031787,0.029774,2.9730000000000003,0.125,0.251,3.391,0.16699999999999998,9.992,19.0,23.09,0.0
1215,-0.078433,2.967,-0.080247,1212278400000000000,18.308,-0.086625,-0.088745,2.755,0.125,0.251,3.094,0.16699999999999998,9.117,17.607,21.48,1.0
1216,-0.013328,3.055,-0.014677,1214870400000000000,18.853,-0.001295,-0.002657,2.277,0.125,0.251,3.1860000000000004,0.16699999999999998,9.388,18.189,22.18,1.0
1217,-0.079136,2.733,-0.081224,1272672000000000000,19.638,-0.076929,-0.078435,0.136,0.16899999999999998,0.309,3.113,0.155,8.014,14.185,21.42,0.0
1218,-0.050725,2.483,-0.052465,1275350400000000000,17.842,-0.056799,-0.058868,0.124,0.16899999999999998,0.309,2.829,0.155,7.2810000000000015,12.880999999999998,19.44,1.0
1219,0.070292,2.63,0.068594,1277942400000000000,18.9,0.05994,0.05868200000000001,0.114,0.16899999999999998,0.309,2.9960000000000004,0.155,7.712999999999999,13.642,20.6,0.0
1220,-0.042813,2.119,-0.044938,1280620800000000000,16.046,-0.047566,-0.049083,0.064,0.103,0.364,2.398,0.231,6.569,9.653,17.7,1.0
1221,0.091518,2.306,0.089635,1283299200000000000,17.465,0.096418,0.094485,0.075,0.103,0.364,2.61,0.231,7.15,10.492,19.21,1.0
1222,0.038531,2.4090000000000003,0.037009,1285891200000000000,18.245,0.040681,0.039488,0.076,0.103,0.364,2.7260000000000004,0.231,7.4689999999999985,10.956,20.01,1.0
1223,0.005108,2.44,0.002908,1288569600000000000,18.908,0.010736,0.008971999999999999,0.07200000000000001,0.07200000000000001,0.385,2.762,0.247,8.113,10.579,21.12,0.0
1224,0.06715,2.396,0.064817,1291161600000000000,18.569000000000006,0.068851,0.065469,0.07200000000000001,0.07200000000000001,0.385,2.712,0.247,7.967,10.515,21.04,1.0
1225,0.019157,2.445,0.018203,1293840000000000000,18.948,0.014412,0.013611000000000002,3.963,0.07200000000000001,0.385,2.767,0.247,8.13,10.73,21.45,1.0
1226,0.003366,2.158,0.0017809999999999996,1298937600000000000,16.393,0.008605,0.006786,-20.28,0.09,0.364,2.491,0.248,6.51,9.796,20.17,1.0
1227,0.028688,2.437,0.027573,1301616000000000000,18.516,0.019203,0.018109,-7.87,0.09,0.364,2.814,0.248,7.353,11.238,23.17,0.0
1228,-0.014935,2.4290000000000003,-0.016942,1304208000000000000,18.087,-0.018549,-0.020191,0.882,0.073,0.379,2.585,0.258,7.178,10.14,22.52,0.0
1229,-0.018395,2.391,-0.020161,1306886400000000000,17.805999999999994,-0.024106,-0.026251,0.868,0.073,0.379,2.545,0.258,7.067,9.982,22.14,1.0
1230,-0.02247,2.387,-0.023611,1309478400000000000,17.77,-0.021813,-0.022838,0.875,0.073,0.379,2.54,0.258,7.0520000000000005,10.059,22.33,0.0
1231,-0.057472,2.075,-0.059612,1312156800000000000,15.372,-0.075715,-0.077329,0.581,0.078,0.376,2.182,0.252,6.1770000000000005,8.907,20.13,1.0
1232,-0.084873,2.144,-0.086564,1314835200000000000,15.879,-0.10092,-0.102888,0.636,0.078,0.376,2.254,0.252,6.381,9.44,21.33,1.0
1233,0.113977,2.4530000000000003,0.112566,1317427200000000000,18.172,0.107697,0.106575,0.731,0.078,0.376,2.58,0.252,7.303,10.858,24.53,1.0
1234,-0.006226,2.595,-0.008893,1320105600000000000,17.581,-0.020645,-0.02248,0.546,0.109,0.39,2.46,0.257,6.379,10.423,24.88,0.0
1235,0.003702,2.481,0.001454,1322697600000000000,16.805999999999994,-0.003561,-0.00702,0.644,0.109,0.39,2.351,0.257,6.098,10.146,24.25,1.0
1236,0.041186,2.767,0.038914,1328054400000000000,16.36,0.036494,0.035003,13.44,0.119,0.362,2.487,0.262,6.4060000000000015,11.062,26.88,1.0
1237,0.023994,2.9,0.02211,1330560000000000000,17.146,0.017608000000000002,0.015303,14.057,0.119,0.362,2.6060000000000003,0.262,6.714,11.57,28.09,1.0
1238,-0.006801000000000001,2.944,-0.008019,1333238400000000000,17.403,-0.009106,-0.010235,2.839,0.119,0.362,2.6460000000000004,0.262,6.815,11.685,28.39,0.0
