,RET,RETX,vwretx,ewretx,sprtrn,vwretd,ewretd,pe_op_dil,cash_ratio,pe_inc,ALTPRC,debt_ebitda,ALTPRCDT,fcf_ocf,PRC
488,-0.05960700000000001,-0.06263200000000001,-0.015985,0.000857,-0.021846,-0.013994,0.002111,15.387,0.266,15.211,92.94,1.288,20070228.0,0.7090000000000001,92.94
317,0.047537,0.047537,0.024597,0.03269,0.024236,0.026539,0.034925,10.887,0.203,9.616,91.45,0.249,20120928.0,0.414,91.45
883,0.018203999999999998,0.018203999999999998,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,16.473,0.251,18.192,74.95,1.166,20100430.0,0.846,74.95
1806,0.018881000000000002,0.018881000000000002,-0.051275,-0.07811799999999999,-0.044043,-0.049327,-0.07661699999999999,18.904,0.62,24.13,59.36,0.8420000000000001,20071130.0,0.841,59.36
1499,-0.011091,-0.011091,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,15.735,0.917,14.861,21.4,1.54,20120131.0,0.924,21.4
1981,0.013196000000000001,0.013196000000000001,0.009012,-0.004484,0.012598,0.010266,-0.003281,17.934,0.278,17.676,49.14,1.433,20120731.0,0.488,49.14
3098,0.08993,0.08993,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,23.264,0.845,23.535,20.24,0.0,20060228.0,0.9,20.24
2094,-0.012758,-0.012758,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,19.46,0.542,19.422,99.05,1.2819999999999998,20120131.0,0.632,99.05
2905,0.053083000000000005,0.053083000000000005,0.026392,0.051972,0.017771000000000002,0.028419,0.055001,13.413,0.153,17.077,33.13,1.764,20091231.0,0.442,33.13
589,-0.004118999999999999,-0.004118999999999999,0.010881,-0.028387,0.019742,0.012095,-0.027144,11.027,0.229,13.488,161.99001,1.911,20150731.0,0.782,161.99001
2229,0.113854,0.113854,0.016509,0.022131,0.020763,0.019067,0.023985,9.662,0.7064464135021098,9.766,54.59,9.916,20130531.0,1.0,54.59
2891,-0.061078,-0.075413,-0.186108,-0.206835,-0.169425,-0.184621,-0.205222,11.774,0.14300000000000002,14.544,29.67,1.102,20081031.0,0.35,29.67
578,0.009026000000000001,0.0032869999999999996,0.038183,0.032156,0.037655,0.040186,0.033697000000000005,12.004,0.25,12.186,192.3,1.66,20140829.0,0.779,192.3
1533,0.048748,0.040067,0.018986000000000003,-0.004155,0.024534,0.02115,-0.002457,16.747,1.486,19.228,31.15,1.755,20141128.0,0.927,31.15
977,0.058779,0.058779,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,21.627,0.168,21.169,70.07,1.857,20080331.0,0.812,70.07
2998,-0.153224,-0.153224,0.039332,0.023661,0.035794,0.040849,0.025364,13.983,0.105,12.822,32.44,1.132,20070928.0,0.478,32.44
1749,0.08292999999999999,0.08292999999999999,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,15.935,0.7490000000000001,16.062,100.55,0.752,20130131.0,0.718,100.55
1586,0.062834,0.053475999999999996,0.065138,0.10021,0.053081,0.067788,0.10233,12.536,0.63,12.07,55.16,0.72,20090529.0,0.792,55.16
1945,0.076725,0.076725,0.08029800000000001,0.083763,0.074142,0.081719,0.085217,12.882,0.287,13.652,25.12,1.941,20090731.0,0.593,25.12
1804,0.037870999999999995,0.030297,0.039332,0.023661,0.035794,0.040849,0.025364,17.582,0.6509999999999999,23.495,51.69,0.885,20070928.0,0.797,51.69
2952,0.093519,0.082164,0.038565,0.024591,0.044596,0.039852,0.025762,54.312,0.193,93.537,50.51,1.589,20131031.0,0.51,50.51
2441,-0.146243,-0.149725,0.0017809999999999996,0.006786,-0.001047,0.003366,0.008605,4.56,1.481,4.56,75.7,0.195,20110331.0,0.855,75.7
3103,-0.084485,-0.084485,-0.002927,-0.023752,0.005086,-0.001884,-0.022698,20.552,1.386,20.318,17.88,0.193,20060731.0,0.898,17.88
1059,-0.06758600000000001,-0.074651,-0.028223,-0.020095,-0.031041000000000006,-0.027152,-0.019073,20.968000000000004,0.309,23.03,84.29,1.899,20150130.0,0.747,84.29
1118,-0.075978,-0.083348,-0.038109,-0.012292,-0.036974,-0.037096,-0.011388,23.963,0.171,24.298,52.24,5.19,20100129.0,0.4920000000000001,52.24
1444,-0.069844,-0.069844,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,14.446,1.074,9.873,25.57,0.398,20070629.0,0.868,25.57
1288,0.028130000000000002,0.028130000000000002,0.000496,-0.023436,0.006201,0.001661,-0.022319,20.479,0.29600000000000004,21.648000000000003,129.02,1.154,20140430.0,0.743,129.02
3527,0.031332,0.026623,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,15.028,0.349,15.028,81.75,1.5319999999999998,20140630.0,0.818,81.75
531,0.089418,0.089418,0.089635,0.094485,0.087551,0.091518,0.096418,13.049,0.373,12.703,134.14,1.141,20100930.0,0.812,134.14
1700,-0.140296,-0.140296,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,10.695,0.412,10.898,57.54,0.877,20081231.0,0.718,57.54
1341,-0.160478,-0.160478,-0.186108,-0.206835,-0.169425,-0.184621,-0.205222,7.689,0.14400000000000002,9.845,26.68,1.778,20081031.0,0.431,26.68
1303,0.039288,0.039288,0.010881,-0.028387,0.019742,0.012095,-0.027144,19.804,0.202,18.044,144.17,0.931,20150731.0,0.705,144.17
3347,0.04395,0.042334,0.065138,0.10021,0.053081,0.067788,0.10233,6.436,1.2009999999999998,11.064,67.71,0.029,20090529.0,0.218,67.71
2545,0.027729000000000004,0.027729000000000004,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,29.525,0.7064464135021098,26.595,34.84,18.269,20091030.0,0.764,34.84
2218,0.077828,0.077828,0.036055,0.031622000000000004,0.039555,0.038156,0.034188,8.487,0.7064464135021098,8.158,35.73,10.321,20120629.0,1.0,35.73
3516,0.112553,0.112553,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,14.201,0.476,14.201,72.85,1.449,20130731.0,0.757,72.85
1426,0.008903,0.008903,0.000176,0.005435,0.000505,0.002442,0.007333,15.991,0.516,13.47,52.13,2.2880000000000003,20151130.0,0.505,52.13
3194,-0.005021,-0.005021,0.043937,0.042687,0.043117,0.046173,0.044257,12.316,2.322,11.848,21.8,1.144,20140228.0,0.907,21.8
1003,-0.017214,-0.017214,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,17.112000000000002,0.189,14.58,61.09,1.686,20100528.0,0.828,61.09
3536,0.044311,0.041010000000000005,-0.012255,-0.007204,-0.017396000000000002,-0.010439,-0.005111999999999999,20.753,0.302,20.753,118.29,1.481,20150331.0,0.8109999999999999,118.29
3410,0.009052,0.007156,0.038183,0.032156,0.037655,0.040186,0.033697000000000005,6.079,1.149,6.079,212.52,0.0,20140829.0,0.938,212.52
3353,0.07081599999999999,0.06916599999999999,0.054642,0.026485,0.057364,0.057098,0.028476,28.421,1.571,26.129,81.0,0.015,20091130.0,0.452,81.0
776,0.004656,0.004656,0.027573,0.018109,0.028495,0.028688,0.019203,2.802,1.383,2.793,350.13,0.0,20110429.0,0.8740000000000001,350.13
3046,-0.015279,-0.015279,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,14.74,0.14400000000000002,14.74,32.87,1.317,20110930.0,0.797,32.87
536,0.0032719999999999997,-0.000741,0.036232,0.035725,0.031957,0.038165,0.037036,14.389,0.287,14.052,161.88,1.214,20110228.0,0.7859999999999999,161.88
2509,0.033524,0.030849,0.036087,0.045186,0.031508,0.037133,0.046211,21.332,0.7064464135021098,20.213,57.81,8.821,20061031.0,0.916,57.81
1737,0.06093200000000001,0.06093200000000001,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,14.722,0.735,14.722,86.71,0.7829999999999999,20120131.0,0.732,86.71
3079,0.014957,0.009099,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,20.866,0.257,20.653,80.96,1.325,20140630.0,0.8140000000000001,80.96
796,-0.090738,-0.090738,0.00898,0.016406,0.007068000000000001,0.012531,0.021872,12.054,0.7559999999999999,12.054,532.17291,0.0,20121231.0,0.8370000000000001,532.17291
2861,-0.055101,-0.055101,-0.033025,-0.045982,-0.030917,-0.031045,-0.044331,16.005,0.112,12.144,31.21,1.557,20060531.0,0.345,31.21
2486,0.067979,0.067979,0.018986000000000003,-0.004155,0.024534,0.02115,-0.002457,15.466,1.136,15.466,99.29,0.314,20141128.0,0.69,99.29
758,0.016995,0.016995,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,3.562,1.6769999999999998,3.562,188.5,0.0,20091030.0,0.904,188.5
2462,0.062987,0.058678999999999995,0.00898,0.016406,0.007068000000000001,0.012531,0.021872,5.443,0.93,5.597,51.6,0.118,20121231.0,0.7490000000000001,51.6
704,-0.015934999999999998,-0.015934999999999998,-0.012255,-0.007204,-0.017396000000000002,-0.010439,-0.005111999999999999,10.353,0.414,10.353,104.98,0.762,20150331.0,-0.125,104.98
944,0.035692,0.030066000000000002,0.008167,0.002313,0.010491,0.010326,0.003961999999999999,18.054,0.212,16.549,117.17,2.007,20150529.0,0.764,117.17
3265,0.053658000000000004,0.051303999999999995,0.032688,0.032232,0.028514,0.034774,0.033602999999999994,7.065,0.7064464135021098,7.065,156.35001,18.233,20100226.0,0.700589836660617,156.35001
9,0.026123,0.02264,0.02134,0.029505,0.016467,0.023705,0.031168,22.242,1.704,23.302,29.36,0.0,20061130.0,0.8740000000000001,29.36
1675,0.039067000000000005,0.033232,0.02134,0.029505,0.016467,0.023705,0.031168,18.388,0.206,18.224,81.46,0.471,20061130.0,0.716,81.46
2638,0.094941,0.090178,0.009678,-0.013287,0.012864,0.011631,-0.011712,28.933000000000003,1.236,26.546,25.75,0.181,20070831.0,0.551,25.75
2212,0.07362,0.07362,0.001454,-0.00702,0.008533,0.003702,-0.003561,7.09,0.7064464135021098,7.09,33.25,10.221,20111230.0,1.0,33.25
618,-0.108004,-0.108004,-0.063252,-0.04616,-0.061163,-0.062147,-0.045066,10.24,0.382,10.165,83.25,0.263,20080131.0,0.343,83.25
1462,0.07790599999999999,0.07790599999999999,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,9.036,1.205,11.353,17.71,0.773,20081231.0,0.877,17.71
1355,-0.0,-0.0054,0.026392,0.051972,0.017771000000000002,0.028419,0.055001,-106.27,0.237,-19.188,27.63,5.107,20091231.0,0.48,27.63
69,-0.031919,-0.039429,-0.008893,-0.02248,-0.005059,-0.006226,-0.020645,9.302,1.963,9.302,25.58,0.378,20111130.0,0.918,25.58
2728,0.013619999999999998,0.0063560000000000005,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,14.149,0.877,14.394,33.25,0.5660000000000001,20150227.0,0.505,33.25
29,-0.065067,-0.065067,-0.014677,-0.002657,-0.009859,-0.013328,-0.001295,14.953,0.967,14.953,25.72,0.0,20080731.0,0.873,25.72
779,0.16328499999999999,0.16328499999999999,-0.023611,-0.022838,-0.021474,-0.02247,-0.021813,2.6660000000000004,1.257,2.659,390.48001,0.0,20110729.0,0.879,390.48001
3261,-0.076919,-0.076919,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,38.069,0.7064464135021098,38.069,170.17,14.574000000000002,20091030.0,-0.07,170.17
793,0.002803,0.002803,0.024597,0.03269,0.024236,0.026539,0.034925,2.241,0.88,2.241,667.10498,0.0,20120928.0,0.8759999999999999,667.10498
2070,-0.00016,-0.00016,-0.038109,-0.012292,-0.036974,-0.037096,-0.011388,16.343,0.755,16.132,62.43,1.4269999999999998,20100129.0,0.652,62.43
2765,0.053292,0.053292,0.049781,0.03049,0.047547000000000006,0.051106,0.031907,7.445,0.7064464135021098,7.347,50.4,0.8420000000000001,20080430.0,1.0,50.4
2478,-0.056705,-0.056705,0.002751,-0.0010949999999999998,0.006931999999999999,0.004469,0.0010279999999999998,12.604,1.385,11.837,73.86,0.279,20140331.0,0.7,73.86
1948,-0.0032770000000000004,-0.0032770000000000004,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,14.875,0.309,16.195,27.37,2.0580000000000003,20091030.0,0.616,27.37
1161,-0.004463,-0.004463,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,12.797,0.199,13.019,82.54,3.5980000000000003,20130830.0,0.364,82.54
1982,0.006716,0.006716,0.023665,0.022964,0.019763,0.026265,0.02482,16.657,0.304,16.381,49.47,1.4,20120831.0,0.5489999999999999,49.47
3266,0.091334,0.091334,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,7.71,0.7064464135021098,7.71,170.63,18.233,20100331.0,0.700589836660617,170.63
2014,0.036514,0.036514,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,23.895,0.284,24.214,108.72,1.1,20150430.0,0.65,108.72
899,-0.0979,-0.10369400000000001,-0.059612,-0.077329,-0.056791,-0.057472,-0.075715,14.334,0.258,14.39,74.25,1.236,20110831.0,0.84,74.25
259,-0.026958999999999997,-0.030764,-0.051275,-0.07811799999999999,-0.044043,-0.049327,-0.07661699999999999,13.035,0.662,12.903,89.16,0.129,20071130.0,0.6970000000000001,89.16
938,0.034299,0.028785,0.018986000000000003,-0.004155,0.024534,0.02115,-0.002457,17.04,0.203,16.188,110.08,1.928,20141128.0,0.764,110.08
1371,0.085828,0.085828,0.027573,0.018109,0.028495,0.028688,0.019203,20.495,0.507,23.831,40.99,3.879,20110429.0,0.481,40.99
2250,0.126885,0.126885,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,10.316,0.7064464135021098,11.584,61.28,9.922,20150227.0,1.0,61.28
1255,-0.046801,-0.046801,-0.023611,-0.022838,-0.021474,-0.02247,-0.021813,17.314,0.275,15.591,70.47,1.925,20110729.0,0.406,70.47
347,-0.039982,-0.039982,-0.012255,-0.007204,-0.017396000000000002,-0.010439,-0.005111999999999999,11.184,0.07200000000000001,11.184,85.0,0.5670000000000001,20150331.0,0.27,85.0
1636,0.088982,0.088982,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,17.912,0.84,25.408,93.5,0.775,20130731.0,0.797,93.5
951,0.00020800000000000001,0.00020800000000000001,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,14.918,0.228,14.849,96.07,2.136,20151231.0,0.736,96.07
2190,0.077812,0.077812,0.032688,0.032232,0.028514,0.034774,0.033602999999999994,18.091,0.7064464135021098,18.571,41.97,16.53,20100226.0,1.0,41.97
1627,0.027717000000000002,0.027717000000000002,-0.01555,-0.014781,-0.019789,-0.014101,-0.013477,14.052,1.273,22.554,70.82,0.954,20121031.0,0.812,70.82
2424,-0.038949,-0.038949,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,4.069,1.028,5.113,62.18,0.267,20091030.0,0.794,62.18
965,-0.0051979999999999995,-0.0051979999999999995,0.011471,0.004804999999999999,0.00998,0.012946,0.0065450000000000005,22.161,0.34,22.477,63.16,2.096,20070330.0,0.7609999999999999,63.16
1287,-0.026606,-0.026606,0.002751,-0.0010949999999999998,0.006931999999999999,0.004469,0.0010279999999999998,19.919,0.29600000000000004,21.055,125.49,1.154,20140331.0,0.743,125.49
1979,0.060311000000000003,0.060311000000000003,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,16.682000000000002,0.278,16.442,45.71,1.433,20120531.0,0.488,45.71
1171,0.06299500000000001,0.06299500000000001,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,17.962,0.219,18.481,108.67,3.565,20140630.0,0.629,108.67
1077,-0.063779,-0.063779,0.022975,0.023562,0.021274,0.025048,0.025011,13.595999999999998,0.045,13.652,66.35,3.599,20060831.0,0.424,66.35
229,0.00024700000000000004,0.00024700000000000004,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,20.694000000000006,0.67,25.35,40.56,3.35,20150430.0,0.773,40.56
2622,0.026722000000000003,0.026722000000000003,0.011494,0.008497,0.012187,0.012965,0.009791,13.685,1.383,14.271,19.98,0.145,20060428.0,0.608,19.98
2381,-0.015787,-0.019359,0.017585,0.035232,0.011065,0.019053,0.036978,2.094,0.8759999999999999,2.094,85.1,0.324,20060331.0,0.809,85.1
2208,-0.07144600000000001,-0.07144600000000001,-0.059612,-0.077329,-0.056791,-0.057472,-0.075715,8.026,0.7064464135021098,8.026,37.56,10.58,20110831.0,1.0,37.56
2555,-0.10685499999999999,-0.10685499999999999,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,17.879,0.7064464135021098,14.767,39.87,10.769,20100831.0,0.9,39.87
547,0.047422000000000006,0.047422000000000006,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,15.347,0.306,15.213,192.60001,1.172,20120131.0,0.755,192.60001
3169,0.089878,0.08656,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,15.229,2.48,17.083,19.645,1.464,20120131.0,0.8959999999999999,19.645
228,-0.055889,-0.06351,-0.012255,-0.007204,-0.017396000000000002,-0.010439,-0.005111999999999999,20.689,0.67,25.344,40.55,3.35,20150331.0,0.773,40.55
37,0.137461,0.137461,0.083432,0.104391,0.085405,0.08669,0.107474,9.824,0.871,9.824,18.37,0.039,20090331.0,0.823,18.37
1836,-0.038527,-0.038527,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,9.544,1.132,7.033,33.69,1.3,20100528.0,0.612,33.69
1021,0.009064000000000001,0.009064000000000001,-0.008893,-0.02248,-0.005059,-0.006226,-0.020645,16.771,0.115,16.387999999999998,64.57,1.789,20111130.0,0.72,64.57
2677,0.063092,0.055237,0.002908,0.008971999999999999,-0.00229,0.005108,0.010736,10.579,2.086,11.436,21.1575,0.115,20101130.0,0.696,21.1575
2535,-0.204204,-0.204204,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,7.5710000000000015,0.7064464135021098,6.5779999999999985,18.55,15.848,20081231.0,0.8859999999999999,18.55
675,-0.054215,-0.054215,-0.01555,-0.014781,-0.019789,-0.014101,-0.013477,8.209,0.615,8.209,110.2407,0.193,20121031.0,0.305,110.2407
596,0.026381,0.026381,0.017585,0.035232,0.011065,0.019053,0.036978,8.863999999999997,0.446,8.863999999999997,57.97,0.474,20060331.0,0.5670000000000001,57.97
1267,-0.005249,-0.005249,0.009012,-0.004484,0.012598,0.010266,-0.003281,14.078,0.253,12.809,73.91,1.508,20120731.0,0.7040000000000001,73.91
235,0.05558300000000001,0.05558300000000001,0.07256599999999999,0.051512,0.082983,0.073963,0.052873,21.281,0.7190000000000001,24.766,42.35,3.434,20151030.0,0.779,42.35
727,0.098097,0.098097,0.011471,0.004804999999999999,0.00998,0.012946,0.0065450000000000005,4.8439999999999985,1.6909999999999998,4.792,92.91,0.0,20070330.0,0.809,92.91
3521,0.014769,0.011009999999999999,0.024071,0.02201,0.023563,0.026126,0.025242,14.234000000000002,0.417,14.234000000000002,75.3,1.599,20131231.0,0.833,75.3
1174,-0.092051,-0.092051,-0.026823000000000003,-0.046891,-0.015513999999999997,-0.025129,-0.044988,15.473,0.239,16.533,99.03,3.532,20140930.0,0.611,99.03
3444,-0.052992,-0.052992,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,15.673,0.568,16.143,48.43,0.912,20070731.0,0.875,48.43
1009,-0.039327,-0.039327,0.002908,0.008971999999999999,-0.00229,0.005108,0.010736,17.105999999999998,0.147,15.079,61.07,1.608,20101130.0,0.7829999999999999,61.07
3413,0.071408,0.06942000000000001,0.018986000000000003,-0.004155,0.024534,0.02115,-0.002457,28.466,1.067,29.952,258.19,0.0,20141128.0,0.923,258.19
1225,-0.008437,-0.008437,-0.078717,-0.025384,-0.08565700000000001,-0.077323,-0.024042,7.968,0.248,8.264,42.31,1.163,20090130.0,0.464,42.31
3267,-0.149036,-0.149036,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,6.561,0.7064464135021098,6.561,145.2,18.233,20100430.0,0.700589836660617,145.2
3443,-0.066277,-0.066277,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,16.55,0.568,17.047,51.14,0.912,20070629.0,0.875,51.14
2808,-0.03599,-0.03599,-0.008893,-0.02248,-0.005059,-0.006226,-0.020645,15.669,0.7064464135021098,14.687,56.25,2.231,20111130.0,1.0,56.25
1284,0.016685,0.016685,0.024071,0.02201,0.023563,0.026126,0.025242,24.2,0.297,24.2,136.49001,1.162,20131231.0,0.8220000000000001,136.49001
137,0.032048,0.032048,0.009678,-0.013287,0.012864,0.011631,-0.011712,11.845999999999998,0.324,11.951,53.78,0.777,20070831.0,0.7609999999999999,53.78
2267,0.008708,0.004944,0.022975,0.023562,0.021274,0.025048,0.025011,16.086,0.112,16.381,44.72,1.298,20060831.0,0.204,44.72
923,-0.046745999999999996,-0.051814,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,18.004,0.21600000000000005,14.486,100.1,2.492,20130830.0,0.741,100.1
2263,-0.046782,-0.046782,0.011494,0.008497,0.012187,0.012965,0.009791,16.929000000000002,0.131,16.802,45.03,1.855,20060428.0,0.174,45.03
2806,-0.026158999999999998,-0.034285,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,9.904,0.7064464135021098,9.444,48.73,1.629,20110930.0,1.0,48.73
446,0.050884,0.050884,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,17.788,0.7064464135021098,18.187,24.37,11.722,20130731.0,0.475,24.37
175,0.047847,0.047847,0.037009,0.039488,0.036856,0.038531,0.040681,9.207,0.6829999999999999,9.642,61.32,1.109,20101029.0,0.784,61.32
1367,0.099743,0.094933,0.064817,0.065469,0.0653,0.06715,0.068851,20.321,0.226,23.874,34.14,3.849,20101231.0,0.43,34.14
1853,0.055046000000000005,0.055046000000000005,0.112566,0.106575,0.107723,0.113977,0.107697,18.449,0.774,37.5,34.5,1.097,20111031.0,0.8420000000000001,34.5
751,0.17702400000000001,0.17702400000000001,0.083432,0.104391,0.085405,0.08669,0.107474,2.458,1.894,2.458,105.12,0.0,20090331.0,0.888,105.12
1327,-0.019549,-0.019549,0.009678,-0.013287,0.012864,0.011631,-0.011712,10.272,0.249,11.842,42.63,1.584,20070831.0,0.5529999999999999,42.63
530,-0.035981,-0.041044,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,11.978,0.373,11.66,123.13,1.141,20100831.0,0.812,123.13
245,-0.008423,-0.008423,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,11.073,0.701,10.517,67.1,0.123,20060929.0,0.7120000000000001,67.1
3475,0.026061,0.026061,0.032688,0.032232,0.028514,0.034774,0.033602999999999994,10.292,0.498,10.451,33.86,1.5019999999999998,20100226.0,0.8690000000000001,33.86
1002,-0.009929,-0.017544,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,17.709,0.16899999999999998,14.8,62.16,1.845,20100430.0,0.82,62.16
242,0.0072239999999999995,0.0072239999999999995,-0.001881,-0.010474,8.7e-05,-0.000386,-0.008479,11.014,0.6859999999999999,10.469,61.35,0.135,20060630.0,0.7020000000000001,61.35
1474,0.001101,0.001101,0.026392,0.051972,0.017771000000000002,0.028419,0.055001,9.281,1.592,15.158,18.19,1.467,20091231.0,0.934,18.19
2184,0.12445,0.12445,0.0293,0.055310000000000005,0.03356,0.031459,0.056864,106.0,0.7064464135021098,51.738,43.46,28.276,20090831.0,1.0,43.46
1109,0.287554,0.272532,0.107522,0.190929,0.093925,0.109359,0.192762,7.291,0.107,6.2860000000000005,35.58,4.452,20090430.0,0.162,35.58
1736,0.008514,0.008514,0.001454,-0.00702,0.008533,0.003702,-0.003561,13.876,0.735,13.876,81.73,0.7829999999999999,20111230.0,0.732,81.73
1490,0.032496,0.032496,0.027573,0.018109,0.028495,0.028688,0.019203,17.475,0.979,20.559,20.97,1.658,20110429.0,0.868,20.97
1651,0.011164,0.011164,0.019935,0.012956,0.023201,0.021184,0.014199000000000003,17.933,1.158,19.886,107.78,0.688,20141031.0,0.81,107.78
2845,0.018668999999999998,0.013404,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,10.277,0.7064464135021098,10.277,105.85,1.016,20141231.0,1.0,105.85
666,-0.030826999999999997,-0.030826999999999997,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,7.6389999999999985,0.556,7.6389999999999985,103.12,0.222,20120131.0,0.387,103.12
2277,0.010714,0.010714,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,16.364,0.12,17.430999999999994,48.11,1.633,20070629.0,0.146,48.11
2951,-0.01488,-0.01488,0.035682,0.049754,0.029749,0.037477,0.051828,50.188,0.193,86.435,46.675,1.589,20130930.0,0.51,46.675
3013,0.005842,-0.003894,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,11.453,0.061,13.005999999999998,23.02,1.56,20081231.0,0.5429999999999999,23.02
2779,0.016724,0.009346,-0.00504,0.021352,0.000196,-0.003098,0.023921,9.656,0.7064464135021098,9.413,41.04,1.442,20090630.0,1.0,41.04
1269,-0.02528,-0.02528,0.024597,0.03269,0.024236,0.026539,0.034925,13.181,0.254,12.02,69.595,1.483,20120928.0,0.662,69.595
1122,-0.107652,-0.107652,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,28.13,0.223,31.0,60.76,5.274,20100528.0,0.626,60.76
1658,0.017036000000000003,0.009476,0.008167,0.002313,0.010491,0.010326,0.003961999999999999,17.147000000000002,1.34,17.914,100.14,0.706,20150529.0,0.792,100.14
2764,0.037276,0.031027999999999997,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,7.068,0.7064464135021098,6.975,47.85,0.8420000000000001,20080331.0,1.0,47.85
979,-0.014913999999999998,-0.014913999999999998,0.021528,0.029774,0.010674,0.023841,0.031787,19.955,0.166,19.484,66.05,1.878,20080530.0,0.8170000000000001,66.05
53,0.12168599999999999,0.12168599999999999,0.068594,0.05868200000000001,0.06877799999999999,0.070292,0.05994,13.373,1.334,13.373,25.81,0.238,20100730.0,0.906,25.81
2310,0.033891000000000004,0.028297000000000003,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,15.191,0.142,15.027,55.6,1.412,20100331.0,0.536,55.6
3174,0.051439,0.051439,0.036055,0.031622000000000004,0.039555,0.038156,0.034188,11.523,2.642,12.719,17.17,1.324,20120629.0,0.904,17.17
791,0.045822,0.045822,0.009012,-0.004484,0.012598,0.010266,-0.003281,2.128,0.931,2.128,610.76001,0.0,20120731.0,0.902,610.76001
1906,0.00251,0.00251,0.011494,0.008497,0.012187,0.012965,0.009791,23.107,0.209,22.19,27.96,2.358,20060428.0,0.642,27.96
2910,-0.047751,-0.047751,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,11.862,0.081,32.0,27.52,1.77,20100528.0,0.479,27.52
2160,0.011588,0.011588,0.009678,-0.013287,0.012864,0.011631,-0.011712,9.721,0.7064464135021098,9.412,44.52,9.812,20070831.0,0.700589836660617,44.52
1358,0.049806,0.044507,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,52.804,0.217,92.406,29.57,5.1080000000000005,20100331.0,0.189,29.57
2849,-0.06492200000000001,-0.06492200000000001,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,9.45,0.7064464135021098,9.45,101.11,1.004,20150430.0,1.0,101.11
1424,-0.021481,-0.031079000000000002,-0.035673,-0.052219000000000015,-0.026443,-0.033738,-0.049922,13.333,0.49,12.149,42.4,2.319,20150930.0,0.453,42.4
3202,-0.027811000000000002,-0.027811000000000002,0.019935,0.012956,0.023201,0.021184,0.014199000000000003,15.39,2.629,16.423,24.47,1.686,20141031.0,0.897,24.47
2073,0.05800399999999999,0.05800399999999999,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,17.736,0.601,17.175,70.59,1.371,20100430.0,0.6609999999999999,70.59
